,Deaths,State,County,Year,Population,_merge,Death Rate,Years since policy,Policy or Control
7132,28.0,Arkansas,"Arkansas County, AR",1999,20966,both,133.54955642468758,,Control
7134,12.0,Arkansas,"Arkansas County, AR",1999,20966,both,57.235524182008966,,Control
7135,29.0,Arkansas,"Arkansas County, AR",2000,20749,both,139.76577184442624,,Control
7136,29.0,Arkansas,"Arkansas County, AR",2001,20593,both,140.82455203224396,,Control
7137,11.0,Arkansas,"Arkansas County, AR",2000,20749,both,53.014603113403055,,Control
7138,11.0,Arkansas,"Arkansas County, AR",2001,20593,both,53.41620939154081,,Control
7139,23.0,Arkansas,"Arkansas County, AR",2002,20351,both,113.01655938283132,,Control
7140,23.0,Arkansas,"Arkansas County, AR",2003,19981,both,115.10935388619188,,Control
7141,22.0,Arkansas,"Arkansas County, AR",2002,20351,both,108.10279593140386,,Control
7142,22.0,Arkansas,"Arkansas County, AR",2003,19981,both,110.10459936940094,,Control
7143,15.0,Arkansas,"Arkansas County, AR",2004,19967,both,75.1239545249662,-3.0,Control
7144,26.0,Arkansas,"Arkansas County, AR",2005,19954,both,130.29968928535632,-2.0,Control
7145,26.0,Arkansas,"Arkansas County, AR",2006,19785,both,131.41268637856962,-1.0,Control
7146,12.0,Arkansas,"Arkansas County, AR",2005,19954,both,60.13831813170292,-2.0,Control
7147,12.0,Arkansas,"Arkansas County, AR",2006,19785,both,60.65200909780137,-1.0,Control
7148,13.0,Arkansas,"Arkansas County, AR",2007,19434,both,66.89307399403108,0.0,Control
7149,13.0,Arkansas,"Arkansas County, AR",2008,19275,both,67.44487678339819,1.0,Control
7150,13.0,Arkansas,"Arkansas County, AR",2009,19134,both,67.94188355806418,2.0,Control
7151,30.0,Arkansas,"Arkansas County, AR",2007,19434,both,154.36863229391787,0.0,Control
7152,30.0,Arkansas,"Arkansas County, AR",2008,19275,both,155.64202334630352,1.0,Control
7153,30.0,Arkansas,"Arkansas County, AR",2009,19134,both,156.7889620570712,2.0,Control
7154,10.0,Arkansas,"Arkansas County, AR",2007,19434,both,51.45621076463929,0.0,Control
7155,10.0,Arkansas,"Arkansas County, AR",2008,19275,both,51.880674448767834,1.0,Control
7156,10.0,Arkansas,"Arkansas County, AR",2009,19134,both,52.26298735235706,2.0,Control
7157,27.0,Arkansas,"Arkansas County, AR",2010,19019,both,141.9632998580367,,Control
7158,27.0,Arkansas,"Arkansas County, AR",2011,18892,both,142.9176370950667,,Control
7159,15.0,Arkansas,"Arkansas County, AR",2010,19019,both,78.8684999211315,,Control
7160,15.0,Arkansas,"Arkansas County, AR",2011,18892,both,79.39868727503706,,Control
7161,20.0,Arkansas,"Arkansas County, AR",2012,18892,both,105.86491636671606,,Control
7162,20.0,Arkansas,"Arkansas County, AR",2013,18777,both,106.5132875326197,,Control
7163,14.0,Arkansas,"Arkansas County, AR",2012,18892,both,74.10544145670124,,Control
7164,14.0,Arkansas,"Arkansas County, AR",2013,18777,both,74.55930127283378,,Control
7165,14.0,Arkansas,"Arkansas County, AR",2014,18594,both,75.29310530278585,,Control
7166,12.0,Arkansas,"Arkansas County, AR",2015,18433,both,65.10063473118862,,Control
7167,15.0,Arkansas,"Arkansas County, AR",2016,18214,both,82.3542330075766,,Control
7168,12.0,Arkansas,"Arkansas County, AR",2017,17967,both,66.78911337451996,,Control
7169,15.0,Arkansas,"Arkansas County, AR",2018,17769,both,84.41668073611346,,Control
7170,15.0,Arkansas,"Arkansas County, AR",2019,17486,both,85.78291204392085,,Control
7171,11.0,Arkansas,"Arkansas County, AR",2018,17769,both,61.90556587314987,,Control
7172,11.0,Arkansas,"Arkansas County, AR",2019,17486,both,62.90746883220863,,Control
7173,13.0,Arkansas,"Arkansas County, AR",2020,17383,both,74.78571017660933,,Control
7174,13.0,Arkansas,"Ashley County, AR",1999,24261,both,53.58394130497506,,Control
7175,15.0,Arkansas,"Arkansas County, AR",2020,17383,both,86.29120404993384,,Control
7176,15.0,Arkansas,"Ashley County, AR",1999,24261,both,61.82762458266354,,Control
7177,11.0,Arkansas,"Ashley County, AR",2000,24209,both,45.437647156016354,,Control
7178,11.0,Arkansas,"Ashley County, AR",2001,23824,both,46.1719274680994,,Control
7179,18.0,Arkansas,"Ashley County, AR",2000,24209,both,74.35251352802676,,Control
7180,18.0,Arkansas,"Ashley County, AR",2001,23824,both,75.55406312961719,,Control
7181,21.0,Arkansas,"Ashley County, AR",2002,23745,both,88.43967150979154,,Control
7182,21.0,Arkansas,"Ashley County, AR",2003,23469,both,89.47973923047424,,Control
7183,21.0,Arkansas,"Ashley County, AR",2004,23156,both,90.68923821039904,-3.0,Control
7184,30.0,Arkansas,"Ashley County, AR",2003,23469,both,127.82819890067749,,Control
7185,30.0,Arkansas,"Ashley County, AR",2004,23156,both,129.55605458628432,-3.0,Control
7186,22.0,Arkansas,"Ashley County, AR",2005,22770,both,96.61835748792271,-2.0,Control
7187,22.0,Arkansas,"Ashley County, AR",2006,22501,both,97.77343229189813,-1.0,Control
7188,22.0,Arkansas,"Ashley County, AR",2005,22770,both,96.61835748792271,-2.0,Control
7189,22.0,Arkansas,"Ashley County, AR",2006,22501,both,97.77343229189813,-1.0,Control
7190,16.0,Arkansas,"Ashley County, AR",2007,22229,both,71.9780466957578,0.0,Control
7191,36.0,Arkansas,"Ashley County, AR",2008,22148,both,162.54289326350008,1.0,Control
7192,36.0,Arkansas,"Ashley County, AR",2009,21920,both,164.23357664233578,2.0,Control
7193,19.0,Arkansas,"Ashley County, AR",2008,22148,both,85.7865270001806,1.0,Control
7194,19.0,Arkansas,"Ashley County, AR",2009,21920,both,86.67883211678833,2.0,Control
7195,17.0,Arkansas,"Ashley County, AR",2010,21853,both,77.79252276575298,,Control
7196,17.0,Arkansas,"Ashley County, AR",2011,21692,both,78.36990595611285,,Control
7197,13.0,Arkansas,"Ashley County, AR",2010,21853,both,59.488399762046406,,Control
7198,13.0,Arkansas,"Ashley County, AR",2011,21692,both,59.9299280840863,,Control
7199,15.0,Arkansas,"Ashley County, AR",2012,21524,both,69.68964876417023,,Control
7200,15.0,Arkansas,"Ashley County, AR",2013,21283,both,70.47878588544849,,Control
7201,13.0,Arkansas,"Ashley County, AR",2012,21524,both,60.397695595614195,,Control
7202,13.0,Arkansas,"Ashley County, AR",2013,21283,both,61.08161443405535,,Control
7203,15.0,Arkansas,"Ashley County, AR",2014,20948,both,71.60588122971167,,Control
7204,15.0,Arkansas,"Ashley County, AR",2015,20838,both,71.98387561186294,,Control
7205,15.0,Arkansas,"Ashley County, AR",2014,20948,both,71.60588122971167,,Control
7206,15.0,Arkansas,"Ashley County, AR",2015,20838,both,71.98387561186294,,Control
7207,10.0,Arkansas,"Ashley County, AR",2016,20492,both,48.79953152449736,,Control
7208,13.0,Arkansas,"Ashley County, AR",2017,20283,both,64.09308287728639,,Control
7209,10.0,Arkansas,"Ashley County, AR",2018,20046,both,49.88526389304599,,Control
7210,11.0,Arkansas,"Ashley County, AR",2019,19657,both,55.959709009513155,,Control
7211,12.0,Arkansas,"Ashley County, AR",2020,19339,both,62.05077822017685,,Control
7212,20.0,Arkansas,"Baxter County, AR",1999,38055,both,52.555511759295754,,Control
7213,14.0,Arkansas,"Baxter County, AR",2000,38386,both,36.471630281873594,,Control
7214,15.0,Arkansas,"Baxter County, AR",2001,38331,both,39.132816780151835,,Control
7215,20.0,Arkansas,"Baxter County, AR",2002,38506,both,51.93995740923492,,Control
7216,13.0,Arkansas,"Baxter County, AR",2003,38772,both,33.5293510780976,,Control
7217,13.0,Arkansas,"Baxter County, AR",2004,39334,both,33.050287283266385,-3.0,Control
7218,13.0,Arkansas,"Baxter County, AR",2005,39992,both,32.50650130026005,-2.0,Control
7219,13.0,Arkansas,"Baxter County, AR",2006,40867,both,31.810507255242616,-1.0,Control
7220,78.0,Arkansas,"Baxter County, AR",2004,39334,both,198.30172369959834,-3.0,Control
7221,78.0,Arkansas,"Baxter County, AR",2005,39992,both,195.0390078015603,-2.0,Control
7222,78.0,Arkansas,"Baxter County, AR",2006,40867,both,190.8630435314557,-1.0,Control
7223,22.0,Arkansas,"Baxter County, AR",2004,39334,both,55.93125540245081,-3.0,Control
7224,22.0,Arkansas,"Baxter County, AR",2005,39992,both,55.01100220044008,-2.0,Control
7225,22.0,Arkansas,"Baxter County, AR",2006,40867,both,53.83316612425674,-1.0,Control
7226,89.0,Arkansas,"Baxter County, AR",2007,41491,both,214.50435034103782,0.0,Control
7227,89.0,Arkansas,"Baxter County, AR",2008,41519,both,214.3596907439967,1.0,Control
7228,89.0,Arkansas,"Baxter County, AR",2009,41561,both,214.14306681744907,2.0,Control
7229,47.0,Arkansas,"Baxter County, AR",2007,41491,both,113.27757826998625,0.0,Control
7230,47.0,Arkansas,"Baxter County, AR",2008,41519,both,113.20118499963871,1.0,Control
7231,47.0,Arkansas,"Baxter County, AR",2009,41561,both,113.08678809460794,2.0,Control
7232,11.0,Arkansas,"Baxter County, AR",2007,41491,both,26.51177363765636,0.0,Control
7233,11.0,Arkansas,"Baxter County, AR",2008,41519,both,26.493894361617574,1.0,Control
7234,11.0,Arkansas,"Baxter County, AR",2009,41561,both,26.467120617886962,2.0,Control
7235,11.0,Arkansas,"Baxter County, AR",2010,41513,both,26.497723604653963,,Control
7236,11.0,Arkansas,"Baxter County, AR",2011,41536,both,26.483050847457626,,Control
7237,11.0,Arkansas,"Baxter County, AR",2012,41048,both,26.797895147144807,,Control
7238,11.0,Arkansas,"Baxter County, AR",2013,40957,both,26.8574358473521,,Control
7239,87.0,Arkansas,"Baxter County, AR",2010,41513,both,209.57290487317223,,Control
7240,87.0,Arkansas,"Baxter County, AR",2011,41536,both,209.4568567026194,,Control
7241,87.0,Arkansas,"Baxter County, AR",2012,41048,both,211.9469888910544,,Control
7242,87.0,Arkansas,"Baxter County, AR",2013,40957,both,212.41790170178479,,Control
7243,44.0,Arkansas,"Baxter County, AR",2010,41513,both,105.99089441861585,,Control
7244,44.0,Arkansas,"Baxter County, AR",2011,41536,both,105.9322033898305,,Control
7245,44.0,Arkansas,"Baxter County, AR",2012,41048,both,107.19158058857923,,Control
7246,44.0,Arkansas,"Baxter County, AR",2013,40957,both,107.4297433894084,,Control
7247,10.0,Arkansas,"Baxter County, AR",2010,41513,both,24.08883964059451,,Control
7248,10.0,Arkansas,"Baxter County, AR",2011,41536,both,24.075500770416024,,Control
7249,10.0,Arkansas,"Baxter County, AR",2012,41048,both,24.361722861040732,,Control
7250,10.0,Arkansas,"Baxter County, AR",2013,40957,both,24.41585077032009,,Control
7251,88.0,Arkansas,"Baxter County, AR",2014,40857,both,215.38536848030938,,Control
7252,88.0,Arkansas,"Baxter County, AR",2015,41053,both,214.35705064185322,,Control
7253,88.0,Arkansas,"Baxter County, AR",2016,41062,both,214.31006770249866,,Control
7254,66.0,Arkansas,"Baxter County, AR",2014,40857,both,161.53902636023201,,Control
7255,66.0,Arkansas,"Baxter County, AR",2015,41053,both,160.76778798138992,,Control
7256,66.0,Arkansas,"Baxter County, AR",2016,41062,both,160.732550776874,,Control
7257,15.0,Arkansas,"Baxter County, AR",2014,40857,both,36.71341508187091,,Control
7258,15.0,Arkansas,"Baxter County, AR",2015,41053,both,36.53813363213407,,Control
7259,15.0,Arkansas,"Baxter County, AR",2016,41062,both,36.53012517656227,,Control
7260,110.0,Arkansas,"Baxter County, AR",2017,41355,both,265.9896022246403,,Control
7261,110.0,Arkansas,"Baxter County, AR",2018,41619,both,264.3023619020159,,Control
7262,110.0,Arkansas,"Baxter County, AR",2019,41932,both,262.32948583420773,,Control
7263,60.0,Arkansas,"Baxter County, AR",2017,41355,both,145.08523757707653,,Control
7264,60.0,Arkansas,"Baxter County, AR",2018,41619,both,144.16492467382687,,Control
7265,60.0,Arkansas,"Baxter County, AR",2019,41932,both,143.0888104550224,,Control
7266,18.0,Arkansas,"Baxter County, AR",2017,41355,both,43.525571273122964,,Control
7267,18.0,Arkansas,"Baxter County, AR",2018,41619,both,43.24947740214806,,Control
7268,18.0,Arkansas,"Baxter County, AR",2019,41932,both,42.926643136506726,,Control
7269,59.0,Arkansas,"Baxter County, AR",2020,42242,both,139.67141707305527,,Control
7270,59.0,Arkansas,"Benton County, AR",1999,148636,both,39.694286713851284,,Control
7271,59.0,Arkansas,"Benton County, AR",2000,153406,both,38.460034157725254,,Control
7272,62.0,Arkansas,"Baxter County, AR",2020,42242,both,146.77335353439705,,Control
7273,62.0,Arkansas,"Benton County, AR",1999,148636,both,41.71264027557254,,Control
7274,62.0,Arkansas,"Benton County, AR",2000,153406,both,40.415629114897726,,Control
7275,24.0,Arkansas,"Baxter County, AR",2020,42242,both,56.81549169073434,,Control
7276,24.0,Arkansas,"Benton County, AR",1999,148636,both,16.146828493770016,,Control
7277,24.0,Arkansas,"Benton County, AR",2000,153406,both,15.644759657379765,,Control
7278,10.0,Arkansas,"Benton County, AR",2001,159258,both,6.279119416293059,,Control
7279,13.0,Arkansas,"Benton County, AR",2002,164926,both,7.882322981215818,,Control
7280,12.0,Arkansas,"Benton County, AR",2003,171742,both,6.987225023581884,,Control
7281,12.0,Arkansas,"Benton County, AR",2004,179010,both,6.703536115300821,-3.0,Control
7282,11.0,Arkansas,"Benton County, AR",2003,171742,both,6.404956271616728,,Control
7283,11.0,Arkansas,"Benton County, AR",2004,179010,both,6.144908105692419,-3.0,Control
7284,12.0,Arkansas,"Benton County, AR",2005,186756,both,6.425496369594551,-2.0,Control
7285,12.0,Arkansas,"Benton County, AR",2006,195569,both,6.135941790365548,-1.0,Control
7286,12.0,Arkansas,"Benton County, AR",2005,186756,both,6.425496369594551,-2.0,Control
7287,12.0,Arkansas,"Benton County, AR",2006,195569,both,6.135941790365548,-1.0,Control
7288,10.0,Arkansas,"Benton County, AR",2007,203664,both,4.91004792206772,0.0,Control
7289,10.0,Arkansas,"Benton County, AR",2008,210807,both,4.743675494646762,1.0,Control
7290,12.0,Arkansas,"Benton County, AR",2007,203664,both,5.8920575064812635,0.0,Control
7291,12.0,Arkansas,"Benton County, AR",2008,210807,both,5.692410593576114,1.0,Control
7292,18.0,Arkansas,"Benton County, AR",2009,216620,both,8.30948204228603,2.0,Control
7293,18.0,Arkansas,"Benton County, AR",2010,221339,both,8.132321913444986,,Control
7294,10.0,Arkansas,"Benton County, AR",2009,216620,both,4.616378912381128,2.0,Control
7295,10.0,Arkansas,"Benton County, AR",2010,221339,both,4.517956618580548,,Control
7296,14.0,Arkansas,"Benton County, AR",2011,227556,both,6.152331733727083,,Control
7297,10.0,Arkansas,"Benton County, AR",2012,232268,both,4.3053713813353545,,Control
7298,11.0,Arkansas,"Benton County, AR",2013,237297,both,4.635541115142627,,Control
7299,10.0,Arkansas,"Benton County, AR",2014,242321,both,4.126757482843006,,Control
7300,15.0,Arkansas,"Benton County, AR",2015,249672,both,6.007882341632222,,Control
7301,11.0,Arkansas,"Benton County, AR",2016,258291,both,4.258762403645501,,Control
7302,11.0,Arkansas,"Benton County, AR",2017,266300,both,4.130679684566278,,Control
7303,11.0,Arkansas,"Benton County, AR",2018,272608,both,4.035098016199084,,Control
7304,10.0,Arkansas,"Benton County, AR",2019,279141,both,3.582418920903773,,Control
7305,11.0,Arkansas,"Benton County, AR",2020,288774,both,3.8092072000941912,,Control
7306,13.0,Arkansas,"Boone County, AR",1999,33436,both,38.88024883359253,,Control
7307,17.0,Arkansas,"Boone County, AR",2000,33948,both,50.07658772239896,,Control
7308,11.0,Arkansas,"Boone County, AR",2001,34258,both,32.109288341409304,,Control
7309,11.0,Arkansas,"Boone County, AR",2002,34448,both,31.932187645146307,,Control
7310,15.0,Arkansas,"Boone County, AR",2001,34258,both,43.78539319283087,,Control
7311,15.0,Arkansas,"Boone County, AR",2002,34448,both,43.54389224338133,,Control
7312,11.0,Arkansas,"Boone County, AR",2003,34554,both,31.834230479828676,,Control
7313,11.0,Arkansas,"Boone County, AR",2004,34900,both,31.51862464183381,-3.0,Control
7314,11.0,Arkansas,"Boone County, AR",2005,35492,both,30.99289980840753,-2.0,Control
7315,11.0,Arkansas,"Boone County, AR",2006,36056,both,30.508098513423562,-1.0,Control
7316,10.0,Arkansas,"Boone County, AR",2007,36759,both,27.204222095269188,0.0,Control
7317,28.0,Arkansas,"Boone County, AR",2008,36974,both,75.72889057175313,1.0,Control
7318,28.0,Arkansas,"Boone County, AR",2009,36844,both,75.99609162957334,2.0,Control
7319,28.0,Arkansas,"Boone County, AR",2010,36903,both,75.87459014172289,,Control
7320,101.0,Arkansas,"Boone County, AR",2008,36974,both,273.16492670525236,1.0,Control
7321,101.0,Arkansas,"Boone County, AR",2009,36844,both,274.12875909238954,2.0,Control
7322,101.0,Arkansas,"Boone County, AR",2010,36903,both,273.6904858683576,,Control
7323,22.0,Arkansas,"Boone County, AR",2008,36974,both,59.501271163520315,1.0,Control
7324,22.0,Arkansas,"Boone County, AR",2009,36844,both,59.71121485180762,2.0,Control
7325,22.0,Arkansas,"Boone County, AR",2010,36903,both,59.615749397067994,,Control
7326,45.0,Arkansas,"Boone County, AR",2011,37051,both,121.45421176216567,,Control
7327,45.0,Arkansas,"Boone County, AR",2012,37327,both,120.55616577812307,,Control
7328,45.0,Arkansas,"Boone County, AR",2013,37396,both,120.33372553214247,,Control
7329,99.0,Arkansas,"Boone County, AR",2011,37051,both,267.19926587676446,,Control
7330,99.0,Arkansas,"Boone County, AR",2012,37327,both,265.2235647118708,,Control
7331,99.0,Arkansas,"Boone County, AR",2013,37396,both,264.73419617071346,,Control
7332,32.0,Arkansas,"Boone County, AR",2011,37051,both,86.36743947531781,,Control
7333,32.0,Arkansas,"Boone County, AR",2012,37327,both,85.72882899777642,,Control
7334,32.0,Arkansas,"Boone County, AR",2013,37396,both,85.57064926730132,,Control
7335,44.0,Arkansas,"Boone County, AR",2014,37196,both,118.29228949349393,,Control
7336,44.0,Arkansas,"Boone County, AR",2015,37222,both,118.20966095319973,,Control
7337,44.0,Arkansas,"Boone County, AR",2016,37304,both,117.9498177139181,,Control
7338,44.0,Arkansas,"Boone County, AR",2017,37381,both,117.70685642438671,,Control
7339,135.0,Arkansas,"Boone County, AR",2014,37196,both,362.9422518550382,,Control
7340,135.0,Arkansas,"Boone County, AR",2015,37222,both,362.6887324700446,,Control
7341,135.0,Arkansas,"Boone County, AR",2016,37304,both,361.8914861677032,,Control
7342,135.0,Arkansas,"Boone County, AR",2017,37381,both,361.1460367566411,,Control
7343,41.0,Arkansas,"Boone County, AR",2014,37196,both,110.22690611893753,,Control
7344,41.0,Arkansas,"Boone County, AR",2015,37222,both,110.1499113427543,,Control
7345,41.0,Arkansas,"Boone County, AR",2016,37304,both,109.90778468796911,,Control
7346,41.0,Arkansas,"Boone County, AR",2017,37381,both,109.6813889409058,,Control
7347,10.0,Arkansas,"Boone County, AR",2014,37196,both,26.884611248521345,,Control
7348,10.0,Arkansas,"Boone County, AR",2015,37222,both,26.865832034818116,,Control
7349,10.0,Arkansas,"Boone County, AR",2016,37304,both,26.8067767531632,,Control
7350,10.0,Arkansas,"Boone County, AR",2017,37381,both,26.751558278269712,,Control
7351,52.0,Arkansas,"Boone County, AR",2018,37480,both,138.74066168623264,,Control
7352,52.0,Arkansas,"Boone County, AR",2019,37432,both,138.91857234451805,,Control
7353,52.0,Arkansas,"Boone County, AR",2020,37625,both,138.20598006644516,,Control
7354,52.0,Arkansas,"Bradley County, AR",1999,12518,both,415.40182137721683,,Control
7355,107.0,Arkansas,"Boone County, AR",2018,37480,both,285.48559231590184,,Control
7356,107.0,Arkansas,"Boone County, AR",2019,37432,both,285.8516777089122,,Control
7357,107.0,Arkansas,"Boone County, AR",2020,37625,both,284.38538205980063,,Control
7358,107.0,Arkansas,"Bradley County, AR",1999,12518,both,854.7691324492731,,Control
7359,48.0,Arkansas,"Boone County, AR",2018,37480,both,128.06830309498397,,Control
7360,48.0,Arkansas,"Boone County, AR",2019,37432,both,128.23252831801668,,Control
7361,48.0,Arkansas,"Boone County, AR",2020,37625,both,127.57475083056478,,Control
7362,48.0,Arkansas,"Bradley County, AR",1999,12518,both,383.4478351174309,,Control
7363,10.0,Arkansas,"Boone County, AR",2018,37480,both,26.680896478121667,,Control
7364,10.0,Arkansas,"Boone County, AR",2019,37432,both,26.71511006625347,,Control
7365,10.0,Arkansas,"Boone County, AR",2020,37625,both,26.578073089700997,,Control
7366,10.0,Arkansas,"Bradley County, AR",1999,12518,both,79.88496564946477,,Control
7367,59.0,Arkansas,"Bradley County, AR",2000,12600,both,468.2539682539682,,Control
7368,59.0,Arkansas,"Bradley County, AR",2001,12427,both,474.77267240685603,,Control
7369,59.0,Arkansas,"Bradley County, AR",2002,12340,both,478.1199351701783,,Control
7370,59.0,Arkansas,"Bradley County, AR",2003,12263,both,481.12207453314846,,Control
7371,69.0,Arkansas,"Bradley County, AR",2000,12600,both,547.6190476190477,,Control
7372,69.0,Arkansas,"Bradley County, AR",2001,12427,both,555.2426168825943,,Control
7373,69.0,Arkansas,"Bradley County, AR",2002,12340,both,559.1572123176661,,Control
7374,69.0,Arkansas,"Bradley County, AR",2003,12263,both,562.6681888608008,,Control
7375,45.0,Arkansas,"Bradley County, AR",2000,12600,both,357.1428571428571,,Control
7376,45.0,Arkansas,"Bradley County, AR",2001,12427,both,362.11475014082237,,Control
7377,45.0,Arkansas,"Bradley County, AR",2002,12340,both,364.6677471636953,,Control
7378,45.0,Arkansas,"Bradley County, AR",2003,12263,both,366.9575144744353,,Control
7379,10.0,Arkansas,"Bradley County, AR",2000,12600,both,79.36507936507937,,Control
7380,10.0,Arkansas,"Bradley County, AR",2001,12427,both,80.46994447573832,,Control
7381,10.0,Arkansas,"Bradley County, AR",2002,12340,both,81.03727714748784,,Control
7382,10.0,Arkansas,"Bradley County, AR",2003,12263,both,81.54611432765229,,Control
7383,15.0,Arkansas,"Bradley County, AR",2004,12107,both,123.89526720079293,-3.0,Control
7384,15.0,Arkansas,"Bradley County, AR",2005,12012,both,124.87512487512487,-2.0,Control
7385,15.0,Arkansas,"Bradley County, AR",2006,11778,both,127.35608762098828,-1.0,Control
7386,15.0,Arkansas,"Bradley County, AR",2007,11737,both,127.80097128738178,0.0,Control
7387,40.0,Arkansas,"Bradley County, AR",2004,12107,both,330.3873792021145,-3.0,Control
7388,40.0,Arkansas,"Bradley County, AR",2005,12012,both,333.000333000333,-2.0,Control
7389,40.0,Arkansas,"Bradley County, AR",2006,11778,both,339.61623365596876,-1.0,Control
7390,40.0,Arkansas,"Bradley County, AR",2007,11737,both,340.8025900996848,0.0,Control
7391,70.0,Arkansas,"Bradley County, AR",2004,12107,both,578.1779136037004,-3.0,Control
7392,70.0,Arkansas,"Bradley County, AR",2005,12012,both,582.7505827505828,-2.0,Control
7393,70.0,Arkansas,"Bradley County, AR",2006,11778,both,594.3284088979453,-1.0,Control
7394,70.0,Arkansas,"Bradley County, AR",2007,11737,both,596.4045326744483,0.0,Control
7395,43.0,Arkansas,"Bradley County, AR",2004,12107,both,355.1664326422731,-3.0,Control
7396,43.0,Arkansas,"Bradley County, AR",2005,12012,both,357.975357975358,-2.0,Control
7397,43.0,Arkansas,"Bradley County, AR",2006,11778,both,365.0874511801664,-1.0,Control
7398,43.0,Arkansas,"Bradley County, AR",2007,11737,both,366.3627843571611,0.0,Control
7399,12.0,Arkansas,"Bradley County, AR",2008,11643,both,103.0662200463798,1.0,Control
7400,15.0,Arkansas,"Bradley County, AR",2009,11538,both,130.00520020800832,2.0,Control
7401,17.0,Arkansas,"Bradley County, AR",2010,11508,both,147.72332290580465,,Control
7402,12.0,Arkansas,"Bradley County, AR",2011,11482,both,104.51140916216688,,Control
7403,14.0,Arkansas,"Bradley County, AR",2012,11397,both,122.83934368693517,,Control
7404,14.0,Arkansas,"Bradley County, AR",2013,11249,both,124.45550715619166,,Control
7405,23.0,Arkansas,"Bradley County, AR",2012,11397,both,201.80749319996494,,Control
7406,23.0,Arkansas,"Bradley County, AR",2013,11249,both,204.46261889945774,,Control
7407,11.0,Arkansas,"Bradley County, AR",2014,11148,both,98.6724076067456,,Control
7408,11.0,Arkansas,"Bradley County, AR",2015,11094,both,99.15269515053183,,Control
7409,11.0,Arkansas,"Bradley County, AR",2016,10996,both,100.0363768643143,,Control
7410,34.0,Arkansas,"Bradley County, AR",2014,11148,both,304.98744169357735,,Control
7411,34.0,Arkansas,"Bradley County, AR",2015,11094,both,306.47196682891655,,Control
7412,34.0,Arkansas,"Bradley County, AR",2016,10996,both,309.2033466715169,,Control
7413,15.0,Arkansas,"Bradley County, AR",2014,11148,both,134.55328310010765,,Control
7414,15.0,Arkansas,"Bradley County, AR",2015,11094,both,135.20822065981613,,Control
7415,15.0,Arkansas,"Bradley County, AR",2016,10996,both,136.4132411786104,,Control
7416,38.0,Arkansas,"Bradley County, AR",2017,10864,both,349.779086892489,,Control
7417,38.0,Arkansas,"Bradley County, AR",2018,10897,both,348.719831146187,,Control
7418,38.0,Arkansas,"Bradley County, AR",2019,10763,both,353.06141410387437,,Control
7419,13.0,Arkansas,"Bradley County, AR",2017,10864,both,119.66126656848307,,Control
7420,13.0,Arkansas,"Bradley County, AR",2018,10897,both,119.29888960264293,,Control
7421,13.0,Arkansas,"Bradley County, AR",2019,10763,both,120.7841679829044,,Control
7422,18.0,Arkansas,"Bradley County, AR",2017,10864,both,165.68483063328424,,Control
7423,18.0,Arkansas,"Bradley County, AR",2018,10897,both,165.18307791135175,,Control
7424,18.0,Arkansas,"Bradley County, AR",2019,10763,both,167.2396172070984,,Control
7425,45.0,Arkansas,"Bradley County, AR",2020,10639,both,422.9720838424664,,Control
7426,45.0,Arkansas,"Calhoun County, AR",1999,5764,both,780.7078417765441,,Control
7427,18.0,Arkansas,"Bradley County, AR",2020,10639,both,169.18883353698658,,Control
7428,18.0,Arkansas,"Calhoun County, AR",1999,5764,both,312.2831367106176,,Control
7429,12.0,Arkansas,"Calhoun County, AR",2000,5744,both,208.91364902506965,,Control
7430,12.0,Arkansas,"Calhoun County, AR",2001,5599,both,214.3239864261475,,Control
7431,12.0,Arkansas,"Calhoun County, AR",2002,5655,both,212.20159151193633,,Control
7432,12.0,Arkansas,"Calhoun County, AR",2003,5646,both,212.53985122210412,,Control
7433,25.0,Arkansas,"Calhoun County, AR",2000,5744,both,435.2367688022284,,Control
7434,25.0,Arkansas,"Calhoun County, AR",2001,5599,both,446.508305054474,,Control
7435,25.0,Arkansas,"Calhoun County, AR",2002,5655,both,442.08664898320075,,Control
7436,25.0,Arkansas,"Calhoun County, AR",2003,5646,both,442.79135671271695,,Control
7437,133.0,Arkansas,"Calhoun County, AR",2000,5744,both,2315.4596100278554,,Control
7438,133.0,Arkansas,"Calhoun County, AR",2001,5599,both,2375.424182889802,,Control
7439,133.0,Arkansas,"Calhoun County, AR",2002,5655,both,2351.9009725906276,,Control
7440,133.0,Arkansas,"Calhoun County, AR",2003,5646,both,2355.650017711654,,Control
7441,67.0,Arkansas,"Calhoun County, AR",2000,5744,both,1166.4345403899722,,Control
7442,67.0,Arkansas,"Calhoun County, AR",2001,5599,both,1196.6422575459903,,Control
7443,67.0,Arkansas,"Calhoun County, AR",2002,5655,both,1184.792219274978,,Control
7444,67.0,Arkansas,"Calhoun County, AR",2003,5646,both,1186.6808359900815,,Control
7445,19.0,Arkansas,"Calhoun County, AR",2004,5591,both,339.83187265247716,-3.0,Control
7446,19.0,Arkansas,"Calhoun County, AR",2005,5675,both,334.80176211453744,-2.0,Control
7447,19.0,Arkansas,"Calhoun County, AR",2006,5693,both,333.74319339539784,-1.0,Control
7448,119.0,Arkansas,"Calhoun County, AR",2004,5591,both,2128.4206760865677,-3.0,Control
7449,119.0,Arkansas,"Calhoun County, AR",2005,5675,both,2096.9162995594716,-2.0,Control
