,Deaths,State,County,Year,Population,_merge,Death Rate,Years since policy,Policy or Control
4700,23.0,Alaska,"Aleutians East Borough, AK",2005,2787,both,825.2601363473269,,Control
4702,47.0,Alaska,"Aleutians East Borough, AK",2005,2787,both,1686.401148188016,,Control
4703,35.0,Alaska,"Aleutians East Borough, AK",2007,3012,both,1162.0185922974767,,Control
4704,17.0,Alaska,"Aleutians East Borough, AK",2016,3296,both,515.7766990291262,,Control
4705,17.0,Alaska,"Aleutians East Borough, AK",2020,3401,both,499.85298441634814,,Control
4706,46.0,Alaska,"Aleutians East Borough, AK",2016,3296,both,1395.6310679611652,,Control
4707,46.0,Alaska,"Aleutians East Borough, AK",2020,3401,both,1352.5433695971774,,Control
4708,13.0,Alaska,"Aleutians West Census Area, AK",1999,5396,both,240.91919940696815,,Control
4709,13.0,Alaska,"Aleutians West Census Area, AK",2000,5465,both,237.87740164684354,,Control
4710,50.0,Alaska,"Aleutians West Census Area, AK",1999,5396,both,926.6123054114158,,Control
4711,50.0,Alaska,"Aleutians West Census Area, AK",2000,5465,both,914.9130832570906,,Control
4712,14.0,Alaska,"Aleutians West Census Area, AK",2002,5472,both,255.84795321637426,,Control
4713,14.0,Alaska,"Aleutians West Census Area, AK",2003,5709,both,245.22683482221052,,Control
4714,80.0,Alaska,"Aleutians West Census Area, AK",2002,5472,both,1461.9883040935672,,Control
4715,80.0,Alaska,"Aleutians West Census Area, AK",2003,5709,both,1401.2961989840603,,Control
4716,35.0,Alaska,"Aleutians West Census Area, AK",2004,5798,both,603.6564332528458,,Control
4717,35.0,Alaska,"Aleutians West Census Area, AK",2005,5913,both,591.9161170302723,,Control
4718,35.0,Alaska,"Aleutians West Census Area, AK",2007,5466,both,640.3219904866447,,Control
4719,63.0,Alaska,"Aleutians West Census Area, AK",2004,5798,both,1086.5815798551225,,Control
4720,63.0,Alaska,"Aleutians West Census Area, AK",2005,5913,both,1065.44901065449,,Control
4721,63.0,Alaska,"Aleutians West Census Area, AK",2007,5466,both,1152.5795828759603,,Control
4722,11.0,Alaska,"Aleutians West Census Area, AK",2004,5798,both,189.72059330803725,,Control
4723,11.0,Alaska,"Aleutians West Census Area, AK",2005,5913,both,186.03077963808556,,Control
4724,11.0,Alaska,"Aleutians West Census Area, AK",2007,5466,both,201.2440541529455,,Control
4725,10.0,Alaska,"Aleutians West Census Area, AK",2008,5393,both,185.42555164101614,,Control
4726,13.0,Alaska,"Aleutians West Census Area, AK",2009,5537,both,234.78417915838904,-3.0,Control
4727,13.0,Alaska,"Aleutians West Census Area, AK",2010,5561,both,233.7709045135767,-2.0,Control
4728,13.0,Alaska,"Aleutians West Census Area, AK",2012,5547,both,234.36091581034796,0.0,Control
4729,12.0,Alaska,"Aleutians West Census Area, AK",2010,5561,both,215.7885272433016,-2.0,Control
4730,12.0,Alaska,"Aleutians West Census Area, AK",2012,5547,both,216.3331530557058,0.0,Control
4731,13.0,Alaska,"Aleutians West Census Area, AK",2013,5511,both,235.89185265831975,1.0,Control
4732,13.0,Alaska,"Aleutians West Census Area, AK",2014,5750,both,226.0869565217391,2.0,Control
4733,15.0,Alaska,"Aleutians West Census Area, AK",2013,5511,both,272.18290691344583,1.0,Control
4734,15.0,Alaska,"Aleutians West Census Area, AK",2014,5750,both,260.8695652173913,2.0,Control
4735,21.0,Alaska,"Aleutians West Census Area, AK",2015,5702,both,368.2918274289723,,Control
4736,21.0,Alaska,"Aleutians West Census Area, AK",2016,5647,both,371.8788737382681,,Control
4737,20.0,Alaska,"Aleutians West Census Area, AK",2015,5702,both,350.754121360926,,Control
4738,20.0,Alaska,"Aleutians West Census Area, AK",2016,5647,both,354.17035594120773,,Control
4739,27.0,Alaska,"Aleutians West Census Area, AK",2017,5763,both,468.5059864653826,,Control
4740,21.0,Alaska,"Aleutians West Census Area, AK",2018,5723,both,366.94041586580465,,Control
4741,21.0,Alaska,"Aleutians West Census Area, AK",2019,5634,both,372.7369542066028,,Control
4742,10.0,Alaska,"Aleutians West Census Area, AK",2018,5723,both,174.73353136466886,,Control
4743,10.0,Alaska,"Aleutians West Census Area, AK",2019,5634,both,177.4937877174299,,Control
4744,29.0,Alaska,"Aleutians West Census Area, AK",2020,5680,both,510.5633802816902,,Control
4745,29.0,Alaska,"Anchorage Borough, AK",1999,259348,both,11.181886885574594,,Control
4746,18.0,Alaska,"Aleutians West Census Area, AK",2020,5680,both,316.90140845070425,,Control
4747,18.0,Alaska,"Anchorage Borough, AK",1999,259348,both,6.9404815151842305,,Control
4748,10.0,Alaska,"Anchorage Borough, AK",2000,260283,both,3.8419720073919543,,Control
4749,10.0,Alaska,"Anchorage Borough, AK",2001,264274,both,3.7839515048775136,,Control
4750,11.0,Alaska,"Anchorage Borough, AK",2000,260283,both,4.22616920813115,,Control
4751,11.0,Alaska,"Anchorage Borough, AK",2001,264274,both,4.162346655365265,,Control
4752,10.0,Alaska,"Anchorage Borough, AK",2002,268229,both,3.728157656330971,,Control
4753,10.0,Alaska,"Anchorage Borough, AK",2003,270568,both,3.695928565092694,,Control
4754,14.0,Alaska,"Anchorage Borough, AK",2004,274484,both,5.100479445067836,,Control
4755,12.0,Alaska,"Anchorage Borough, AK",2005,276494,both,4.340058012108762,,Control
4756,18.0,Alaska,"Anchorage Borough, AK",2006,280085,both,6.42662049020833,,Control
4757,40.0,Alaska,"Anchorage Borough, AK",2007,278792,both,14.347613991793164,,Control
4758,40.0,Alaska,"Anchorage Borough, AK",2008,281554,both,14.206866178424033,,Control
4759,27.0,Alaska,"Anchorage Borough, AK",2007,278792,both,9.684639444460387,,Control
4760,27.0,Alaska,"Anchorage Borough, AK",2008,281554,both,9.589634670436222,,Control
4761,43.0,Alaska,"Anchorage Borough, AK",2009,287677,both,14.947319389454144,-3.0,Control
4762,43.0,Alaska,"Anchorage Borough, AK",2010,291826,both,14.734807727892647,-2.0,Control
4763,43.0,Alaska,"Anchorage Borough, AK",2011,295570,both,14.548161180092702,-1.0,Control
4764,39.0,Alaska,"Anchorage Borough, AK",2009,287677,both,13.556871074156085,-3.0,Control
4765,39.0,Alaska,"Anchorage Borough, AK",2010,291826,both,13.364127939251473,-2.0,Control
4766,39.0,Alaska,"Anchorage Borough, AK",2011,295570,both,13.194843861014311,-1.0,Control
4767,15.0,Alaska,"Anchorage Borough, AK",2009,287677,both,5.214181182367724,-3.0,Control
4768,15.0,Alaska,"Anchorage Borough, AK",2010,291826,both,5.140049207404412,-2.0,Control
4769,15.0,Alaska,"Anchorage Borough, AK",2011,295570,both,5.074939946543966,-1.0,Control
4770,40.0,Alaska,"Anchorage Borough, AK",2012,298610,both,13.39539868055323,0.0,Control
4771,40.0,Alaska,"Anchorage Borough, AK",2013,300950,both,13.291244392756271,1.0,Control
4772,38.0,Alaska,"Anchorage Borough, AK",2012,298610,both,12.725628746525569,0.0,Control
4773,38.0,Alaska,"Anchorage Borough, AK",2013,300950,both,12.626682173118457,1.0,Control
4774,45.0,Alaska,"Anchorage Borough, AK",2014,301010,both,14.949669446197802,2.0,Control
4775,45.0,Alaska,"Anchorage Borough, AK",2015,298695,both,15.065535077587507,,Control
4776,28.0,Alaska,"Anchorage Borough, AK",2014,301010,both,9.302016544300853,2.0,Control
4777,28.0,Alaska,"Anchorage Borough, AK",2015,298695,both,9.374110714943336,,Control
4778,45.0,Alaska,"Anchorage Borough, AK",2016,298192,both,15.09094811396684,,Control
4779,45.0,Alaska,"Anchorage Borough, AK",2017,294356,both,15.287610920110343,,Control
4780,45.0,Alaska,"Anchorage Borough, AK",2018,291538,both,15.435380636486496,,Control
4781,43.0,Alaska,"Anchorage Borough, AK",2016,298192,both,14.420239308901648,,Control
4782,43.0,Alaska,"Anchorage Borough, AK",2017,294356,both,14.608161545883217,,Control
4783,43.0,Alaska,"Anchorage Borough, AK",2018,291538,both,14.749363719309319,,Control
4784,12.0,Alaska,"Anchorage Borough, AK",2016,298192,both,4.024252830391157,,Control
4785,12.0,Alaska,"Anchorage Borough, AK",2017,294356,both,4.076696245362758,,Control
4786,12.0,Alaska,"Anchorage Borough, AK",2018,291538,both,4.116101503063065,,Control
4787,82.0,Alaska,"Anchorage Borough, AK",2019,288000,both,28.472222222222225,,Control
4788,82.0,Alaska,"Anchorage Borough, AK",2020,287095,both,28.561974259391487,,Control
4789,82.0,Alaska,"Bethel Census Area, AK",1999,15841,both,517.6440881257497,,Control
4790,33.0,Alaska,"Anchorage Borough, AK",2019,288000,both,11.458333333333334,,Control
4791,33.0,Alaska,"Anchorage Borough, AK",2020,287095,both,11.49445305560877,,Control
4792,33.0,Alaska,"Bethel Census Area, AK",1999,15841,both,208.32018180670414,,Control
4793,10.0,Alaska,"Anchorage Borough, AK",2019,288000,both,3.4722222222222223,,Control
4794,10.0,Alaska,"Anchorage Borough, AK",2020,287095,both,3.483167592608718,,Control
4795,10.0,Alaska,"Bethel Census Area, AK",1999,15841,both,63.12732782021337,,Control
4796,11.0,Alaska,"Bethel Census Area, AK",2000,16006,both,68.72422841434462,,Control
4797,10.0,Alaska,"Bethel Census Area, AK",2001,16171,both,61.83909467565395,,Control
4798,10.0,Alaska,"Bethel Census Area, AK",2002,16414,both,60.92360180333862,,Control
4799,10.0,Alaska,"Bethel Census Area, AK",2003,16517,both,60.54368226675546,,Control
4800,12.0,Alaska,"Bethel Census Area, AK",2001,16171,both,74.20691361078474,,Control
4801,12.0,Alaska,"Bethel Census Area, AK",2002,16414,both,73.10832216400634,,Control
4802,12.0,Alaska,"Bethel Census Area, AK",2003,16517,both,72.65241872010657,,Control
4803,15.0,Alaska,"Bethel Census Area, AK",2001,16171,both,92.75864201348092,,Control
4804,15.0,Alaska,"Bethel Census Area, AK",2002,16414,both,91.38540270500792,,Control
4805,15.0,Alaska,"Bethel Census Area, AK",2003,16517,both,90.8155234001332,,Control
4806,17.0,Alaska,"Bethel Census Area, AK",2004,16603,both,102.39113413238572,,Control
4807,17.0,Alaska,"Bethel Census Area, AK",2005,16728,both,101.62601626016261,,Control
4808,19.0,Alaska,"Bethel Census Area, AK",2004,16603,both,114.43714991266637,,Control
4809,19.0,Alaska,"Bethel Census Area, AK",2005,16728,both,113.5820181731229,,Control
4810,18.0,Alaska,"Bethel Census Area, AK",2006,16755,both,107.43061772605193,,Control
4811,18.0,Alaska,"Bethel Census Area, AK",2007,16723,both,107.63618967888537,,Control
4812,10.0,Alaska,"Bethel Census Area, AK",2006,16755,both,59.6836765144733,,Control
4813,10.0,Alaska,"Bethel Census Area, AK",2007,16723,both,59.79788315493631,,Control
4814,16.0,Alaska,"Bethel Census Area, AK",2008,16762,both,95.4540031022551,,Control
4815,16.0,Alaska,"Bethel Census Area, AK",2009,16860,both,94.89916963226571,-3.0,Control
4816,15.0,Alaska,"Bethel Census Area, AK",2008,16762,both,89.48812790836415,,Control
4817,15.0,Alaska,"Bethel Census Area, AK",2009,16860,both,88.9679715302491,-3.0,Control
4818,23.0,Alaska,"Bethel Census Area, AK",2010,17013,both,135.190736495621,-2.0,Control
4819,23.0,Alaska,"Bethel Census Area, AK",2011,17416,both,132.06247129076712,-1.0,Control
4820,20.0,Alaska,"Bethel Census Area, AK",2010,17013,both,117.55716217010522,-2.0,Control
4821,20.0,Alaska,"Bethel Census Area, AK",2011,17416,both,114.83693155718879,-1.0,Control
4822,24.0,Alaska,"Bethel Census Area, AK",2012,17746,both,135.24174461850558,0.0,Control
4823,24.0,Alaska,"Bethel Census Area, AK",2013,17758,both,135.1503547696813,1.0,Control
4824,17.0,Alaska,"Bethel Census Area, AK",2012,17746,both,95.79623577144146,0.0,Control
4825,17.0,Alaska,"Bethel Census Area, AK",2013,17758,both,95.7315012951909,1.0,Control
4826,17.0,Alaska,"Bethel Census Area, AK",2014,17868,both,95.14215357062906,2.0,Control
4827,11.0,Alaska,"Bethel Census Area, AK",2015,17946,both,61.294996099409346,,Control
4828,12.0,Alaska,"Bethel Census Area, AK",2016,17968,both,66.7853962600178,,Control
4829,12.0,Alaska,"Bethel Census Area, AK",2017,18076,both,66.38636866563398,,Control
4830,13.0,Alaska,"Bethel Census Area, AK",2018,18216,both,71.36583223539745,,Control
4831,10.0,Alaska,"Bethel Census Area, AK",2019,18386,both,54.38920918089851,,Control
4832,17.0,Alaska,"Bethel Census Area, AK",2020,18437,both,92.20589032922926,,Control
4833,17.0,Alaska,"Bristol Bay Borough, AK",2000,1258,both,1351.3513513513515,,Control
4834,10.0,Alaska,"Bristol Bay Borough, AK",2010,997,both,1003.0090270812437,-2.0,Control
4835,13.0,Alaska,"Bristol Bay Borough, AK",2013,960,both,1354.1666666666667,1.0,Control
4836,15.0,Alaska,"Bristol Bay Borough, AK",2015,892,both,1681.6143497757848,,Control
4843,11.0,Alaska,"Denali Borough, AK",2012,1875,both,586.6666666666666,0.0,Control
4844,12.0,Alaska,"Denali Borough, AK",2014,1921,both,624.6746486205102,2.0,Control
4845,13.0,Alaska,"Denali Borough, AK",2016,1953,both,665.6426011264721,,Control
4846,24.0,Alaska,"Denali Borough, AK",2018,2059,both,1165.6143759106362,,Control
4847,15.0,Alaska,"Dillingham Census Area, AK",1999,4872,both,307.8817733990148,,Control
4848,10.0,Alaska,"Dillingham Census Area, AK",2000,4922,both,203.16944331572532,,Control
4849,11.0,Alaska,"Dillingham Census Area, AK",2001,4840,both,227.27272727272725,,Control
4850,11.0,Alaska,"Dillingham Census Area, AK",2002,4900,both,224.48979591836735,,Control
4851,16.0,Alaska,"Dillingham Census Area, AK",2001,4840,both,330.5785123966942,,Control
4852,16.0,Alaska,"Dillingham Census Area, AK",2002,4900,both,326.53061224489795,,Control
4853,14.0,Alaska,"Dillingham Census Area, AK",2003,4828,both,289.9751449875725,,Control
4854,14.0,Alaska,"Dillingham Census Area, AK",2004,4850,both,288.659793814433,,Control
4855,14.0,Alaska,"Dillingham Census Area, AK",2005,4841,both,289.1964470150795,,Control
4856,13.0,Alaska,"Dillingham Census Area, AK",2004,4850,both,268.0412371134021,,Control
4857,13.0,Alaska,"Dillingham Census Area, AK",2005,4841,both,268.5395579425738,,Control
4858,19.0,Alaska,"Dillingham Census Area, AK",2006,4833,both,393.13056072832603,,Control
4859,13.0,Alaska,"Dillingham Census Area, AK",2007,4832,both,269.03973509933775,,Control
4860,12.0,Alaska,"Dillingham Census Area, AK",2008,4769,both,251.62507863283707,,Control
4861,10.0,Alaska,"Dillingham Census Area, AK",2009,4776,both,209.38023450586263,-3.0,Control
4862,10.0,Alaska,"Dillingham Census Area, AK",2010,4847,both,206.31318341242005,-2.0,Control
4863,14.0,Alaska,"Dillingham Census Area, AK",2011,4975,both,281.4070351758794,-1.0,Control
4864,10.0,Alaska,"Dillingham Census Area, AK",2012,5034,both,198.6491855383393,0.0,Control
4865,36.0,Alaska,"Dillingham Census Area, AK",2013,5010,both,718.562874251497,1.0,Control
4866,36.0,Alaska,"Dillingham Census Area, AK",2014,4988,both,721.7321571772253,2.0,Control
4867,36.0,Alaska,"Dillingham Census Area, AK",2015,4997,both,720.4322593556134,,Control
4868,28.0,Alaska,"Dillingham Census Area, AK",2013,5010,both,558.8822355289421,1.0,Control
4869,28.0,Alaska,"Dillingham Census Area, AK",2014,4988,both,561.3472333600641,2.0,Control
4870,28.0,Alaska,"Dillingham Census Area, AK",2015,4997,both,560.3362017210326,,Control
4871,17.0,Alaska,"Dillingham Census Area, AK",2013,5010,both,339.32135728542914,1.0,Control
4872,17.0,Alaska,"Dillingham Census Area, AK",2014,4988,both,340.8179631114675,2.0,Control
4873,17.0,Alaska,"Dillingham Census Area, AK",2015,4997,both,340.20412247348406,,Control
4874,33.0,Alaska,"Dillingham Census Area, AK",2016,4954,both,666.1283811061769,,Control
4875,33.0,Alaska,"Dillingham Census Area, AK",2017,4932,both,669.0997566909975,,Control
4876,33.0,Alaska,"Dillingham Census Area, AK",2018,5000,both,660.0,,Control
4877,33.0,Alaska,"Dillingham Census Area, AK",2019,4916,both,671.2774613506916,,Control
4878,33.0,Alaska,"Dillingham Census Area, AK",2016,4954,both,666.1283811061769,,Control
4879,33.0,Alaska,"Dillingham Census Area, AK",2017,4932,both,669.0997566909975,,Control
4880,33.0,Alaska,"Dillingham Census Area, AK",2018,5000,both,660.0,,Control
4881,33.0,Alaska,"Dillingham Census Area, AK",2019,4916,both,671.2774613506916,,Control
4882,16.0,Alaska,"Dillingham Census Area, AK",2016,4954,both,322.9713362939039,,Control
4883,16.0,Alaska,"Dillingham Census Area, AK",2017,4932,both,324.41200324412006,,Control
4884,16.0,Alaska,"Dillingham Census Area, AK",2018,5000,both,320.0,,Control
4885,16.0,Alaska,"Dillingham Census Area, AK",2019,4916,both,325.46786004882017,,Control
4886,10.0,Alaska,"Dillingham Census Area, AK",2016,4954,both,201.85708518368995,,Control
4887,10.0,Alaska,"Dillingham Census Area, AK",2017,4932,both,202.75750202757501,,Control
4888,10.0,Alaska,"Dillingham Census Area, AK",2018,5000,both,200.0,,Control
4889,10.0,Alaska,"Dillingham Census Area, AK",2019,4916,both,203.41741253051262,,Control
4890,39.0,Alaska,"Dillingham Census Area, AK",2020,4833,both,806.9522036002483,,Control
4891,39.0,Alaska,"Fairbanks North Star Borough, AK",1999,83390,both,46.76819762561458,,Control
4892,39.0,Alaska,"Fairbanks North Star Borough, AK",2000,82840,both,47.078705939159825,,Control
4893,39.0,Alaska,"Fairbanks North Star Borough, AK",2001,84814,both,45.98297450892541,,Control
4894,25.0,Alaska,"Dillingham Census Area, AK",2020,4833,both,517.2770535899027,,Control
4895,25.0,Alaska,"Fairbanks North Star Borough, AK",1999,83390,both,29.979613862573448,,Control
4896,25.0,Alaska,"Fairbanks North Star Borough, AK",2000,82840,both,30.178657653307578,,Control
4897,25.0,Alaska,"Fairbanks North Star Borough, AK",2001,84814,both,29.476265710849624,,Control
4898,14.0,Alaska,"Dillingham Census Area, AK",2020,4833,both,289.67515001034553,,Control
4899,14.0,Alaska,"Fairbanks North Star Borough, AK",1999,83390,both,16.78858376304113,,Control
4900,14.0,Alaska,"Fairbanks North Star Borough, AK",2000,82840,both,16.900048285852243,,Control
4901,14.0,Alaska,"Fairbanks North Star Borough, AK",2001,84814,both,16.506708798075792,,Control
4902,10.0,Alaska,"Dillingham Census Area, AK",2020,4833,both,206.91082143596108,,Control
4903,10.0,Alaska,"Fairbanks North Star Borough, AK",1999,83390,both,11.99184554502938,,Control
4904,10.0,Alaska,"Fairbanks North Star Borough, AK",2000,82840,both,12.071463061323032,,Control
4905,10.0,Alaska,"Fairbanks North Star Borough, AK",2001,84814,both,11.79050628433985,,Control
4906,33.0,Alaska,"Fairbanks North Star Borough, AK",2002,86095,both,38.32975201811952,,Control
4907,33.0,Alaska,"Fairbanks North Star Borough, AK",2003,86885,both,37.98123956954595,,Control
4908,33.0,Alaska,"Fairbanks North Star Borough, AK",2004,89043,both,37.06074593174085,,Control
4909,33.0,Alaska,"Fairbanks North Star Borough, AK",2005,90431,both,36.49191095973726,,Control
4910,19.0,Alaska,"Fairbanks North Star Borough, AK",2002,86095,both,22.06864510134154,,Control
4911,19.0,Alaska,"Fairbanks North Star Borough, AK",2003,86885,both,21.86798641882949,,Control
4912,19.0,Alaska,"Fairbanks North Star Borough, AK",2004,89043,both,21.338005233426546,,Control
4913,19.0,Alaska,"Fairbanks North Star Borough, AK",2005,90431,both,21.01049418893963,,Control
4914,16.0,Alaska,"Fairbanks North Star Borough, AK",2002,86095,both,18.584122190603402,,Control
4915,16.0,Alaska,"Fairbanks North Star Borough, AK",2003,86885,both,18.415146457961676,,Control
4916,16.0,Alaska,"Fairbanks North Star Borough, AK",2004,89043,both,17.968846512359196,,Control
4917,16.0,Alaska,"Fairbanks North Star Borough, AK",2005,90431,both,17.693047738054428,,Control
4918,12.0,Alaska,"Fairbanks North Star Borough, AK",2002,86095,both,13.938091642952552,,Control
4919,12.0,Alaska,"Fairbanks North Star Borough, AK",2003,86885,both,13.811359843471255,,Control
4920,12.0,Alaska,"Fairbanks North Star Borough, AK",2004,89043,both,13.4766348842694,,Control
4921,12.0,Alaska,"Fairbanks North Star Borough, AK",2005,90431,both,13.269785803540822,,Control
4922,39.0,Alaska,"Fairbanks North Star Borough, AK",2006,90545,both,43.07250538406317,,Control
4923,39.0,Alaska,"Fairbanks North Star Borough, AK",2007,93545,both,41.691164680100485,,Control
4924,39.0,Alaska,"Fairbanks North Star Borough, AK",2008,94552,both,41.24714442846264,,Control
4925,21.0,Alaska,"Fairbanks North Star Borough, AK",2006,90545,both,23.192887514495556,,Control
4926,21.0,Alaska,"Fairbanks North Star Borough, AK",2007,93545,both,22.44908867390026,,Control
4927,21.0,Alaska,"Fairbanks North Star Borough, AK",2008,94552,both,22.21000084609527,,Control
4928,31.0,Alaska,"Fairbanks North Star Borough, AK",2006,90545,both,34.237119664255346,,Control
4929,31.0,Alaska,"Fairbanks North Star Borough, AK",2007,93545,both,33.13913089956705,,Control
4930,31.0,Alaska,"Fairbanks North Star Borough, AK",2008,94552,both,32.78619172518825,,Control
4931,32.0,Alaska,"Fairbanks North Star Borough, AK",2009,95238,both,33.6000336000336,-3.0,Control
4932,32.0,Alaska,"Fairbanks North Star Borough, AK",2010,97581,both,32.7932691815005,-2.0,Control
4933,32.0,Alaska,"Fairbanks North Star Borough, AK",2011,99192,both,32.26066618275667,-1.0,Control
4934,32.0,Alaska,"Fairbanks North Star Borough, AK",2012,100272,both,31.913196106590075,0.0,Control
4935,16.0,Alaska,"Fairbanks North Star Borough, AK",2009,95238,both,16.8000168000168,-3.0,Control
4936,16.0,Alaska,"Fairbanks North Star Borough, AK",2010,97581,both,16.39663459075025,-2.0,Control
4937,16.0,Alaska,"Fairbanks North Star Borough, AK",2011,99192,both,16.130333091378336,-1.0,Control
4938,16.0,Alaska,"Fairbanks North Star Borough, AK",2012,100272,both,15.956598053295037,0.0,Control
4939,31.0,Alaska,"Fairbanks North Star Borough, AK",2009,95238,both,32.55003255003255,-3.0,Control
4940,31.0,Alaska,"Fairbanks North Star Borough, AK",2010,97581,both,31.768479519578605,-2.0,Control
4941,31.0,Alaska,"Fairbanks North Star Borough, AK",2011,99192,both,31.25252036454553,-1.0,Control
4942,31.0,Alaska,"Fairbanks North Star Borough, AK",2012,100272,both,30.915908728259136,0.0,Control
4943,12.0,Alaska,"Fairbanks North Star Borough, AK",2009,95238,both,12.6000126000126,-3.0,Control
4944,12.0,Alaska,"Fairbanks North Star Borough, AK",2010,97581,both,12.297475943062686,-2.0,Control
4945,12.0,Alaska,"Fairbanks North Star Borough, AK",2011,99192,both,12.097749818533753,-1.0,Control
4946,12.0,Alaska,"Fairbanks North Star Borough, AK",2012,100272,both,11.967448539971278,0.0,Control
4947,11.0,Alaska,"Fairbanks North Star Borough, AK",2013,100436,both,10.952248197857342,1.0,Control
4948,11.0,Alaska,"Fairbanks North Star Borough, AK",2014,99357,both,11.071187737149874,2.0,Control
4949,17.0,Alaska,"Fairbanks North Star Borough, AK",2013,100436,both,16.926201760324982,1.0,Control
4950,17.0,Alaska,"Fairbanks North Star Borough, AK",2014,99357,both,17.110017411958896,2.0,Control
4951,11.0,Alaska,"Fairbanks North Star Borough, AK",2015,99631,both,11.040740331824432,,Control
4952,11.0,Alaska,"Fairbanks North Star Borough, AK",2016,100605,both,10.933850206252174,,Control
4953,16.0,Alaska,"Fairbanks North Star Borough, AK",2015,99631,both,16.0592586644719,,Control
4954,16.0,Alaska,"Fairbanks North Star Borough, AK",2016,100605,both,15.903782118184981,,Control
4955,12.0,Alaska,"Fairbanks North Star Borough, AK",2017,99703,both,12.035746166113357,,Control
4956,12.0,Alaska,"Fairbanks North Star Borough, AK",2018,98971,both,12.124763819704762,,Control
4957,17.0,Alaska,"Fairbanks North Star Borough, AK",2017,99703,both,17.050640401993924,,Control
4958,17.0,Alaska,"Fairbanks North Star Borough, AK",2018,98971,both,17.176748744581747,,Control
4959,18.0,Alaska,"Fairbanks North Star Borough, AK",2019,96849,both,18.585633305454884,,Control
4960,13.0,Alaska,"Fairbanks North Star Borough, AK",2020,95651,both,13.591075890476837,,Control
4961,13.0,Alaska,"Haines Borough, AK",1999,2354,both,552.2514868309261,,Control
4962,21.0,Alaska,"Fairbanks North Star Borough, AK",2020,95651,both,21.954814900001047,,Control
4963,21.0,Alaska,"Haines Borough, AK",1999,2354,both,892.0985556499575,,Control
4964,13.0,Alaska,"Haines Borough, AK",2000,2392,both,543.4782608695652,,Control
4965,13.0,Alaska,"Haines Borough, AK",2001,2334,both,556.9837189374464,,Control
4966,13.0,Alaska,"Haines Borough, AK",2002,2325,both,559.1397849462365,,Control
4967,13.0,Alaska,"Haines Borough, AK",2003,2337,both,556.2687205819427,,Control
4968,10.0,Alaska,"Haines Borough, AK",2000,2392,both,418.0602006688963,,Control
4969,10.0,Alaska,"Haines Borough, AK",2001,2334,both,428.4490145672665,,Control
4970,10.0,Alaska,"Haines Borough, AK",2002,2325,both,430.10752688172045,,Control
4971,10.0,Alaska,"Haines Borough, AK",2003,2337,both,427.8990158322636,,Control
4972,27.0,Alaska,"Haines Borough, AK",2000,2392,both,1128.76254180602,,Control
4973,27.0,Alaska,"Haines Borough, AK",2001,2334,both,1156.8123393316196,,Control
4974,27.0,Alaska,"Haines Borough, AK",2002,2325,both,1161.2903225806454,,Control
4975,27.0,Alaska,"Haines Borough, AK",2003,2337,both,1155.3273427471117,,Control
4976,11.0,Alaska,"Haines Borough, AK",2000,2392,both,459.866220735786,,Control
4977,11.0,Alaska,"Haines Borough, AK",2001,2334,both,471.2939160239932,,Control
4978,11.0,Alaska,"Haines Borough, AK",2002,2325,both,473.1182795698925,,Control
4979,11.0,Alaska,"Haines Borough, AK",2003,2337,both,470.6889174154899,,Control
4980,11.0,Alaska,"Haines Borough, AK",2004,2281,both,482.24462954844364,,Control
4981,11.0,Alaska,"Haines Borough, AK",2005,2280,both,482.4561403508772,,Control
4982,11.0,Alaska,"Haines Borough, AK",2006,2300,both,478.2608695652174,,Control
4983,10.0,Alaska,"Haines Borough, AK",2007,2379,both,420.3446826397646,,Control
4984,10.0,Alaska,"Haines Borough, AK",2008,2404,both,415.97337770382694,,Control
4985,12.0,Alaska,"Haines Borough, AK",2009,2486,both,482.7031375703942,-3.0,Control
4986,28.0,Alaska,"Haines Borough, AK",2010,2508,both,1116.4274322169058,-2.0,Control
4987,14.0,Alaska,"Haines Borough, AK",2011,2554,both,548.159749412686,-1.0,Control
4988,11.0,Alaska,"Haines Borough, AK",2012,2552,both,431.0344827586207,0.0,Control
4989,16.0,Alaska,"Haines Borough, AK",2013,2592,both,617.283950617284,1.0,Control
4990,10.0,Alaska,"Haines Borough, AK",2014,2566,both,389.7116134060795,2.0,Control
4991,11.0,Alaska,"Haines Borough, AK",2015,2534,both,434.0962904498816,,Control
4992,12.0,Alaska,"Haines Borough, AK",2016,2496,both,480.7692307692308,,Control
4993,13.0,Alaska,"Haines Borough, AK",2017,2526,both,514.6476642913698,,Control
4994,14.0,Alaska,"Haines Borough, AK",2018,2474,both,565.8852061438965,,Control
4995,15.0,Alaska,"Haines Borough, AK",2019,2530,both,592.8853754940711,,Control
4996,23.0,Alaska,"Haines Borough, AK",2020,2614,both,879.8775822494262,,Control
5064,13.0,Alaska,"Hoonah-Angoon Census Area, AK",2014,2082,both,624.3996157540826,2.0,Control
5065,13.0,Alaska,"Hoonah-Angoon Census Area, AK",2015,2133,both,609.4702297233943,,Control
5066,13.0,Alaska,"Hoonah-Angoon Census Area, AK",2016,2078,both,625.6015399422521,,Control
5067,13.0,Alaska,"Hoonah-Angoon Census Area, AK",2017,2145,both,606.060606060606,,Control
5069,485.0,Alaska,"Hoonah-Angoon Census Area, AK",2014,2082,both,23294.90874159462,2.0,Control
5070,485.0,Alaska,"Hoonah-Angoon Census Area, AK",2015,2133,both,22737.92780121894,,Control
