Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2010,Florida,FL,ALACHUA,247336,2010,150910785.8758875
2010,Florida,FL,BAKER,27115,2010,29821453.215
2010,Florida,FL,BAY,168852,2010,73912302.2531625
2010,Florida,FL,BRADFORD,28520,2010,26551078.9838625
2010,Florida,FL,BREVARD,543376,2010,508840976.4944625
2010,Florida,FL,BROWARD,1748066,2010,3026736844.585425
2010,Florida,FL,CALHOUN,14625,2010,2722435.965
2010,Florida,FL,CHARLOTTE,159978,2010,230654246.589525
2010,Florida,FL,CITRUS,141236,2010,111738273.3277875
2010,Florida,FL,CLAY,190865,2010,144996735.7280625
2010,Florida,FL,COLLIER,321520,2010,237663779.7535875
2010,Florida,FL,COLUMBIA,67531,2010,54609827.27295
2010,Florida,FL,DESOTO,34862,2010,0.0
2010,Florida,FL,DIXIE,16422,2010,2657110.35
2010,Florida,FL,DUVAL,864263,2010,765000296.9472001
2010,Florida,FL,ESCAMBIA,297619,2010,156708207.4941
2010,Florida,FL,FLAGLER,95696,2010,54742939.0545375
2010,Florida,FL,FRANKLIN,11549,2010,2736876.3675
2010,Florida,FL,GADSDEN,46389,2010,8384369.197500001
2010,Florida,FL,GILCHRIST,16939,2010,5760958.282725
2010,Florida,FL,GLADES,12884,2010,6489442.05
2010,Florida,FL,GULF,15863,2010,4311716.25
2010,Florida,FL,HAMILTON,14799,2010,3470682.8288625
2010,Florida,FL,HARDEE,27731,2010,8867193.39
2010,Florida,FL,HENDRY,39140,2010,27617015.31
2010,Florida,FL,HERNANDO,172778,2010,331289829.9954375
2010,Florida,FL,HIGHLANDS,98786,2010,45729843.5743125
2010,Florida,FL,HILLSBOROUGH,1229226,2010,2801560611.0110626
2010,Florida,FL,HOLMES,19927,2010,5004425.7040875
2010,Florida,FL,INDIAN RIVER,138028,2010,111822904.7092875
2010,Florida,FL,JACKSON,49746,2010,14859564.825
2010,Florida,FL,JEFFERSON,14761,2010,2637125.0175
2010,Florida,FL,LAFAYETTE,8870,2010,1363409.2875
2010,Florida,FL,LAKE,297052,2010,177229262.66111252
2010,Florida,FL,LEE,618754,2010,680132832.8028375
2010,Florida,FL,LEON,275487,2010,56268735.998175
2010,Florida,FL,LEVY,40801,2010,36649652.3859
2010,Florida,FL,LIBERTY,8365,2010,1141644.3375
2010,Florida,FL,MADISON,19224,2010,4027763.5125
2010,Florida,FL,MANATEE,322833,2010,360934683.90885
2010,Florida,FL,MARION,331298,2010,216686240.8516875
2010,Florida,FL,MARTIN,146318,2010,149894562.48135
2010,Florida,FL,MIAMI-DADE,2496435,2010,1242761206.9214623
2010,Florida,FL,MONROE,73090,2010,77309966.575425
2010,Florida,FL,NASSAU,73314,2010,55038318.1468125
2010,Florida,FL,OKALOOSA,180822,2010,61460166.82545
2010,Florida,FL,OKEECHOBEE,39996,2010,55324330.29045
2010,Florida,FL,ORANGE,1145956,2010,1118030476.755375
2010,Florida,FL,OSCEOLA,268685,2010,289370503.4899875
2010,Florida,FL,PALM BEACH,1320134,2010,1897698565.872
2010,Florida,FL,PASCO,464697,2010,761605810.557225
2010,Florida,FL,PINELLAS,916542,2010,1438059342.3179624
2010,Florida,FL,POLK,602095,2010,285711952.307025
2010,Florida,FL,PUTNAM,74364,2010,97258920.6485625
2010,Florida,FL,SANTA ROSA,151372,2010,89435962.15725
2010,Florida,FL,SARASOTA,379448,2010,426108315.3456
2010,Florida,FL,SEMINOLE,422718,2010,491538448.9892625
2010,Florida,FL,SUMTER,93420,2010,58311861.7968
2010,Florida,FL,SUWANNEE,41551,2010,13182171.2063625
2010,Florida,FL,TAYLOR,22570,2010,9613774.0463625
2010,Florida,FL,UNION,15535,2010,5090004.848175
