Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2013,Washington,WA,FERRY,7646,2013,2776.6898625
2013,Washington,WA,FRANKLIN,86638,2013,20929.1365125
2013,Washington,WA,GARFIELD,2256,2013,993.376635
2013,Washington,WA,GRANT,91878,2013,34636.1963343
2013,Washington,WA,GRAYS HARBOR,71078,2013,40308.961583625
2013,Washington,WA,ISLAND,78801,2013,18121.21417635
2013,Washington,WA,JEFFERSON,30076,2013,8658.0786415875
2013,Washington,WA,KING,2044449,2013,588164.1934788
2013,Washington,WA,KITSAP,253968,2013,79180.7565319875
2013,Washington,WA,KITTITAS,41765,2013,12649.938585
2013,Washington,WA,KLICKITAT,20866,2013,3533.7380740875
2013,Washington,WA,LEWIS,75081,2013,38477.349957
2013,Washington,WA,LINCOLN,10301,2013,5131.388925
2013,Washington,WA,MASON,60497,2013,22267.48908135
2013,Washington,WA,OKANOGAN,41193,2013,13360.1200020375
2013,Washington,WA,PACIFIC,20498,2013,16403.9850413625
2013,Washington,WA,PEND OREILLE,12896,2013,8001.6513825
2013,Washington,WA,PIERCE,819743,2013,247305.7365783
2013,Washington,WA,SAN JUAN,15875,2013,5017.7365495875
2013,Washington,WA,SKAGIT,118837,2013,46743.5740997625
2013,Washington,WA,SKAMANIA,11274,2013,3033.1519875
2013,Washington,WA,SNOHOMISH,745913,2013,327997.9613636625
2013,Washington,WA,SPOKANE,479398,2013,210434.4788769375
2013,Washington,WA,STEVENS,43430,2013,20462.2796663625
2013,Washington,WA,THURSTON,262388,2013,79984.9994674875
2013,Washington,WA,WAHKIAKUM,4042,2013,1182.9129225
2013,Washington,WA,WALLA WALLA,59530,2013,22878.727395675
2013,Washington,WA,WHATCOM,206353,2013,49051.2447533625
2013,Washington,WA,WHITMAN,46570,2013,10340.060235
2013,Washington,WA,YAKIMA,247044,2013,83916.307808175
2014,Washington,WA,ADAMS,19179,2014,4429.48395
2014,Washington,WA,ASOTIN,22189,2014,16922.1941475
2014,Washington,WA,BENTON,186486,2014,84730.105875225
2014,Washington,WA,CHELAN,74588,2014,25205.4940238625
2014,Washington,WA,CLALLAM,72715,2014,50153.42092815
2014,Washington,WA,CLARK,451008,2014,159681.454002225
2014,Washington,WA,COLUMBIA,3985,2014,1360.1345475
2014,Washington,WA,COWLITZ,102133,2014,63159.1104365625
2014,Washington,WA,DOUGLAS,39804,2014,9225.47325
2014,Washington,WA,FERRY,7667,2014,2556.755265
2014,Washington,WA,FRANKLIN,87809,2014,24426.0614925
2014,Washington,WA,GARFIELD,2215,2014,1075.5786075
2014,Washington,WA,GRANT,93147,2014,32847.0436556625
2014,Washington,WA,GRAYS HARBOR,70818,2014,43356.853673175
2014,Washington,WA,ISLAND,79275,2014,19055.5671718125
2014,Washington,WA,JEFFERSON,30228,2014,9531.9658088625
2014,Washington,WA,KING,2079967,2014,592248.1758156
2014,Washington,WA,KITSAP,254183,2014,76826.21908155
2014,Washington,WA,KITTITAS,42522,2014,12933.5553413625
2014,Washington,WA,KLICKITAT,20861,2014,3083.8292775
2014,Washington,WA,LEWIS,75128,2014,38848.14012975
2014,Washington,WA,LINCOLN,10250,2014,5060.02599
2014,Washington,WA,MASON,60711,2014,21411.37833225
2014,Washington,WA,OKANOGAN,41290,2014,13177.892903175
2014,Washington,WA,PACIFIC,20561,2014,16506.4270575
2014,Washington,WA,PEND OREILLE,12985,2014,7281.3798
2014,Washington,WA,PIERCE,831928,2014,263442.226604925
2014,Washington,WA,SAN JUAN,16015,2014,4095.7473040875
2014,Washington,WA,SKAGIT,120365,2014,49258.7898375
2014,Washington,WA,SKAMANIA,11340,2014,2970.4523625
2014,Washington,WA,SNOHOMISH,759583,2014,325495.9171171875
2014,Washington,WA,SPOKANE,484318,2014,204065.3312465625
2014,Washington,WA,STEVENS,43650,2014,21357.175477725
2014,Washington,WA,THURSTON,265851,2014,78469.52048385
2014,Washington,WA,WAHKIAKUM,4067,2014,980.3413875
2014,Washington,WA,WALLA WALLA,59844,2014,24190.273178175
2014,Washington,WA,WHATCOM,208351,2014,51611.925202687504
2014,Washington,WA,WHITMAN,46827,2014,9868.7786625
2014,Washington,WA,YAKIMA,247687,2014,91092.5053125
