Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2009,Florida,FL,BAKER,27124,2009,19165.967295
2009,Florida,FL,BAY,167464,2009,68131.1671929375
2009,Florida,FL,BRADFORD,28979,2009,21250.9496668125
2009,Florida,FL,BREVARD,542109,2009,365366.24971935
2009,Florida,FL,BROWARD,1733310,2009,2584508.1140166195
2009,Florida,FL,CALHOUN,14692,2009,2580.23547
2009,Florida,FL,CHARLOTTE,159629,2009,191565.34862748752
2009,Florida,FL,CITRUS,141381,2009,81649.55125245
2009,Florida,FL,CLAY,189101,2009,125011.3671661125
2009,Florida,FL,COLLIER,318485,2009,202995.696267675
2009,Florida,FL,COLUMBIA,67412,2009,40150.096770225
2009,Florida,FL,DESOTO,34592,2009,0.0
2009,Florida,FL,DIXIE,16403,2009,2874.6690413625
2009,Florida,FL,DUVAL,859795,2009,534398.1186508125
2009,Florida,FL,ESCAMBIA,297015,2009,127790.391844725
2009,Florida,FL,FLAGLER,94700,2009,45094.2061172625
2009,Florida,FL,FRANKLIN,11515,2009,1955.35212
2009,Florida,FL,GADSDEN,46264,2009,7168.3818568125
2009,Florida,FL,GILCHRIST,16829,2009,6117.8719913625
2009,Florida,FL,GLADES,12839,2009,2627.3112
2009,Florida,FL,GULF,15933,2009,3494.6217075
2009,Florida,FL,HAMILTON,14930,2009,2305.1553525
2009,Florida,FL,HARDEE,27661,2009,7751.6213925
2009,Florida,FL,HENDRY,39010,2009,22472.576881575
2009,Florida,FL,HERNANDO,171950,2009,245050.0159472625
2009,Florida,FL,HIGHLANDS,98956,2009,33721.288500675
2009,Florida,FL,HILLSBOROUGH,1214050,2009,2124149.0308509376
2009,Florida,FL,HOLMES,20147,2009,5461.291740449999
2009,Florida,FL,INDIAN RIVER,137016,2009,79226.0771193
2009,Florida,FL,JACKSON,50064,2009,13341.5868375
2009,Florida,FL,JEFFERSON,14704,2009,2413.2784838625003
2009,Florida,FL,LAFAYETTE,8435,2009,1257.662175
2009,Florida,FL,LAKE,295511,2009,140752.498570875
2009,Florida,FL,LEE,612297,2009,439929.9309884625
2009,Florida,FL,LEON,273263,2009,55928.522419125
2009,Florida,FL,LEVY,40880,2009,33730.5498909
2009,Florida,FL,LIBERTY,8347,2009,686.3628
2009,Florida,FL,MADISON,19329,2009,3389.4532243125
2009,Florida,FL,MANATEE,320711,2009,228282.8999302125
2009,Florida,FL,MARION,330880,2009,177998.0980790625
2009,Florida,FL,MARTIN,145506,2009,121781.2565109
2009,Florida,FL,MIAMI-DADE,2463943,2009,801945.1460798625
2009,Florida,FL,MONROE,72627,2009,71369.6299695375
2009,Florida,FL,NASSAU,72671,2009,45514.900995
2009,Florida,FL,OKALOOSA,181153,2009,58085.7868360875
2009,Florida,FL,OKEECHOBEE,39899,2009,35903.9605693125
2009,Florida,FL,ORANGE,1131351,2009,688873.4670696375
2009,Florida,FL,OSCEOLA,265267,2009,225661.79262585
2009,Florida,FL,PALM BEACH,1307371,2009,1813924.772778675
2009,Florida,FL,PASCO,462607,2009,561319.165481925
2009,Florida,FL,PINELLAS,915330,2009,1035506.5572697126
2009,Florida,FL,POLK,598683,2009,198919.9702620375
2009,Florida,FL,PUTNAM,74546,2009,71246.0985103875
2009,Florida,FL,SANTA ROSA,149544,2009,67867.268881575
2009,Florida,FL,SARASOTA,377262,2009,367976.2322097
2009,Florida,FL,SEMINOLE,419788,2009,320779.055995875
2009,Florida,FL,SUMTER,90643,2009,30569.094904537505
2009,Florida,FL,SUWANNEE,41263,2009,12835.5359070375
2009,Florida,FL,TAYLOR,22482,2009,11572.5488588625
2009,Florida,FL,UNION,15340,2009,4037.6166283875
2009,Florida,FL,VOLUSIA,494688,2009,370128.3798410625
2009,Florida,FL,WAKULLA,30459,2009,8481.53898
