Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2008,California,CA,SAN MATEO,703830,2008,121484.2906851625
2008,California,CA,SANTA BARBARA,415859,2008,133769.048940425
2008,California,CA,SANTA CLARA,1740964,2008,214318.3278054125
2008,California,CA,SANTA CRUZ,256520,2008,76160.2366963875
2008,California,CA,SHASTA,177247,2008,132346.2876691875
2008,California,CA,SIERRA,3320,2008,485.22255
2008,California,CA,SISKIYOU,44780,2008,24927.711457725
2008,California,CA,SOLANO,408972,2008,105819.176983975
2008,California,CA,SONOMA,473091,2008,180097.5464304875
2008,California,CA,STANISLAUS,509032,2008,279546.1174609125
2008,California,CA,SUTTER,93855,2008,69475.25564145
2008,California,CA,TEHAMA,62648,2008,34102.9646850375
2008,California,CA,TRINITY,13656,2008,6587.0883
2008,California,CA,TULARE,429283,2008,110772.1350615375
2008,California,CA,TUOLUMNE,56320,2008,48570.2284919625
2008,California,CA,VENTURA,806353,2008,178818.9318399625
2008,California,CA,YOLO,197154,2008,45004.228152075
2008,California,CA,YUBA,71773,2008,33548.437569
2008,Nevada,NV,CHURCHILL,25049,2008,9757.0976143125
2008,Nevada,NV,CLARK,1912349,2008,1154199.2733832626
2008,Nevada,NV,DOUGLAS,47270,2008,20598.1524580875
2008,Nevada,NV,ELKO,47634,2008,11321.1096915
2008,Nevada,NV,EUREKA,1778,2008,0.45405
2008,Nevada,NV,HUMBOLDT,15958,2008,3835.4649
2008,Nevada,NV,LANDER,5521,2008,1567.180507725
2008,Nevada,NV,LINCOLN,5106,2008,1400.1843
2008,Nevada,NV,LYON,52156,2008,15324.0553459125
2008,Nevada,NV,MINERAL,4781,2008,1778.73996
2008,Nevada,NV,NYE,44367,2008,41319.7950954
2008,Nevada,NV,PERSHING,6665,2008,0.0
2008,Nevada,NV,WASHOE,414793,2008,137169.3795145875
2008,Nevada,NV,WHITE PINE,9732,2008,5444.6071613625
2008,New York,NY,ALBANY,303739,2008,51840.54279245
2008,New York,NY,ALLEGANY,49177,2008,12944.478624
2008,New York,NY,BRONX,1363488,2008,289424.0778580125
2008,New York,NY,BROOME,201029,2008,62821.736866725005
2008,New York,NY,CATTARAUGUS,80761,2008,24603.7150455
2008,New York,NY,CAYUGA,80482,2008,17051.221317
2008,New York,NY,CHAUTAUQUA,135229,2008,44392.6647515875
2008,New York,NY,CHEMUNG,88503,2008,21032.0764749
2008,New York,NY,CHENANGO,51326,2008,13523.955057
2008,New York,NY,CLINTON,82401,2008,24129.4883235
2008,New York,NY,COLUMBIA,63253,2008,16237.4838715
2008,New York,NY,CORTLAND,49537,2008,15472.508856
2008,New York,NY,DELAWARE,48363,2008,13349.562101
2008,New York,NY,DUTCHESS,296267,2008,83128.5760669125
2008,New York,NY,ERIE,920571,2008,351863.7064966
2008,New York,NY,ESSEX,39435,2008,6168.8655795
2008,New York,NY,FRANKLIN,51907,2008,12280.2319755
2008,New York,NY,FULTON,55584,2008,9522.1056795
2008,New York,NY,GENESEE,59895,2008,21053.398878
2008,New York,NY,GREENE,49467,2008,19596.84805395
2008,New York,NY,HAMILTON,4893,2008,9.081
2008,New York,NY,HERKIMER,64404,2008,17194.343435
2008,New York,NY,JEFFERSON,115033,2008,19214.4846358625
2008,New York,NY,KINGS,2460361,2008,314880.4205370125
2008,New York,NY,LEWIS,26878,2008,4772.6609625
2008,New York,NY,LIVINGSTON,65637,2008,13897.3648733625
2008,New York,NY,MADISON,73075,2008,15791.7147525
2008,New York,NY,MONROE,741018,2008,213382.1877254375
2008,New York,NY,MONTGOMERY,49951,2008,9757.7795995875
2008,New York,NY,NASSAU,1325129,2008,415435.5565594625
2008,New York,NY,NEW YORK,1587022,2008,420814.663494175
