,Year_y,State_y,Deaths,Population_y,County Name,Death Rate,Policy or Control
21486,2019,Washington,28.0,19983,Clark County,140.11910123605065,Policy
21487,2017,Washington,28.0,22535,Clark County,124.2511648546705,Policy
21488,2015,Washington,28.0,190309,Clark County,14.712914260492147,Policy
21489,2013,Washington,28.0,73967,Clark County,37.85471899630917,Policy
21490,2011,Washington,28.0,71838,Clark County,38.97658620785657,Policy
21491,2009,Washington,28.0,421236,Clark County,6.647105185691631,Policy
21492,2007,Washington,28.0,3897,Clark County,718.5014113420581,Policy
21493,2005,Washington,28.0,96536,Clark County,29.004723626419157,Policy
21494,2003,Washington,28.0,33481,Clark County,83.62952122099101,Policy
21495,2001,Washington,28.0,7285,Clark County,384.3514070006863,Policy
21496,1999,Washington,28.0,48396,Clark County,57.85602115877345,Policy
21497,2019,Washington,12.0,19983,Clark County,60.05104338687885,Policy
21498,2017,Washington,12.0,22535,Clark County,53.25049922343022,Policy
21499,2015,Washington,12.0,190309,Clark County,6.305534683068063,Policy
21500,2013,Washington,12.0,73967,Clark County,16.223450998418215,Policy
21501,2011,Washington,12.0,71838,Clark County,16.704251231938528,Policy
21502,2009,Washington,12.0,421236,Clark County,2.8487593652964134,Policy
21503,2007,Washington,12.0,3897,Clark County,307.9291762894534,Policy
21504,2005,Washington,12.0,96536,Clark County,12.430595839893927,Policy
21505,2003,Washington,12.0,33481,Clark County,35.841223380424715,Policy
21506,2001,Washington,12.0,7285,Clark County,164.7220315717227,Policy
21507,1999,Washington,12.0,48396,Clark County,24.795437639474336,Policy
21508,2020,Washington,15.0,20027,Clark County,74.89888650322065,Policy
21509,2018,Washington,15.0,22610,Clark County,66.34232640424591,Policy
21510,2016,Washington,15.0,193686,Clark County,7.744493665004182,Policy
21511,2014,Washington,15.0,74588,Clark County,20.110473534616826,Policy
21512,2012,Washington,15.0,71863,Clark County,20.873050109235628,Policy
21513,2010,Washington,15.0,425363,Clark County,3.5263998044023577,Policy
21514,2008,Washington,15.0,3903,Clark County,384.3197540353574,Policy
21515,2006,Washington,15.0,99162,Clark County,15.126762267804198,Policy
21516,2004,Washington,15.0,34086,Clark County,44.0063369125154,Policy
21517,2002,Washington,15.0,7280,Clark County,206.04395604395606,Policy
21518,2000,Washington,15.0,49347,Clark County,30.39698461912578,Policy
21519,2020,Washington,14.0,20027,Clark County,69.90562740300594,Policy
21520,2018,Washington,14.0,22610,Clark County,61.91950464396285,Policy
21521,2016,Washington,14.0,193686,Clark County,7.228194087337237,Policy
21522,2014,Washington,14.0,74588,Clark County,18.769775298975706,Policy
21523,2012,Washington,14.0,71863,Clark County,19.481513435286587,Policy
21524,2010,Washington,14.0,425363,Clark County,3.291306484108867,Policy
21525,2008,Washington,14.0,3903,Clark County,358.69843709966693,Policy
21526,2006,Washington,14.0,99162,Clark County,14.118311449950587,Policy
21527,2004,Washington,14.0,34086,Clark County,41.072581118347706,Policy
21528,2002,Washington,14.0,7280,Clark County,192.30769230769232,Policy
21529,2000,Washington,14.0,49347,Clark County,28.37051897785073,Policy
21530,2020,Washington,11.0,20027,Clark County,54.925850102361814,Policy
21531,2018,Washington,11.0,22610,Clark County,48.65103936311366,Policy
21532,2016,Washington,11.0,193686,Clark County,5.6792953543364,Policy
21533,2014,Washington,11.0,74588,Clark County,14.747680592052342,Policy
21534,2012,Washington,11.0,71863,Clark County,15.306903413439462,Policy
21535,2010,Washington,11.0,425363,Clark County,2.586026523228395,Policy
21536,2008,Washington,11.0,3903,Clark County,281.83448629259544,Policy
21537,2006,Washington,11.0,99162,Clark County,11.092958996389745,Policy
21538,2004,Washington,11.0,34086,Clark County,32.27131373584463,Policy
21539,2002,Washington,11.0,7280,Clark County,151.0989010989011,Policy
21540,2000,Washington,11.0,49347,Clark County,22.291122054025575,Policy
21541,2019,Washington,27.0,22582,Clark County,119.56425471614561,Policy
21542,2017,Washington,27.0,198171,Clark County,13.62459693900722,Policy
21543,2015,Washington,27.0,75644,Clark County,35.693511712759765,Policy
21544,2013,Washington,27.0,72312,Clark County,37.33820112844341,Policy
21545,2011,Washington,27.0,433418,Clark County,6.229552072133599,Policy
21546,2009,Washington,27.0,3977,Clark County,678.9036962534574,Policy
21547,2007,Washington,27.0,100744,Clark County,26.800603509886447,Policy
21548,2005,Washington,27.0,34622,Clark County,77.98509618161863,Policy
21549,2003,Washington,27.0,7424,Clark County,363.6853448275862,Policy
21550,2001,Washington,27.0,50511,Clark County,53.45370315376849,Policy
21551,1999,Washington,27.0,2410,Clark County,1120.331950207469,Policy
21552,2019,Washington,11.0,22582,Clark County,48.71136303250376,Policy
21553,2017,Washington,11.0,198171,Clark County,5.550761715891831,Policy
21554,2015,Washington,11.0,75644,Clark County,14.541801068161387,Policy
21555,2013,Washington,11.0,72312,Clark County,15.211859718995463,Policy
21556,2011,Washington,11.0,433418,Clark County,2.537965659017392,Policy
21557,2009,Washington,11.0,3977,Clark County,276.59039476992706,Policy
21558,2007,Washington,11.0,100744,Clark County,10.9187643929167,Policy
21559,2005,Washington,11.0,34622,Clark County,31.77170585177055,Policy
21560,2003,Washington,11.0,7424,Clark County,148.16810344827584,Policy
21561,2001,Washington,11.0,50511,Clark County,21.777434618201976,Policy
21562,1999,Washington,11.0,2410,Clark County,456.43153526970957,Policy
21563,2020,Washington,29.0,22820,Clark County,127.08150744960561,Policy
21564,2018,Washington,29.0,201877,Clark County,14.365182759799284,Policy
21565,2016,Washington,29.0,76338,Clark County,37.98894390735937,Policy
21566,2014,Washington,29.0,72715,Clark County,39.88173004194458,Policy
21567,2012,Washington,29.0,438287,Clark County,6.616668986303495,Policy
21568,2010,Washington,29.0,4078,Clark County,711.1329082883766,Policy
21569,2008,Washington,29.0,101688,Clark County,28.518605931870034,Policy
21570,2006,Washington,29.0,35558,Clark County,81.55689296360876,Policy
21571,2004,Washington,29.0,7478,Clark County,387.8042257288045,Policy
21572,2002,Washington,29.0,52365,Clark County,55.38050224386517,Policy
21573,2000,Washington,29.0,2397,Clark County,1209.8456403838131,Policy
21574,2020,Washington,14.0,22820,Clark County,61.34969325153374,Policy
21575,2018,Washington,14.0,201877,Clark County,6.934915815075517,Policy
21576,2016,Washington,14.0,76338,Clark County,18.339490162173494,Policy
21577,2014,Washington,14.0,72715,Clark County,19.253248985766348,Policy
21578,2012,Washington,14.0,438287,Clark County,3.1942539933878944,Policy
21579,2010,Washington,14.0,4078,Clark County,343.3055419323198,Policy
21580,2008,Washington,14.0,101688,Clark County,13.767602863661395,Policy
21581,2006,Washington,14.0,35558,Clark County,39.37229315484561,Policy
21582,2004,Washington,14.0,7478,Clark County,187.21583311045734,Policy
21583,2002,Washington,14.0,52365,Clark County,26.735414876348706,Policy
21584,2000,Washington,14.0,2397,Clark County,584.0634125990822,Policy
21585,2019,Washington,22.0,204390,Clark County,10.763735994911688,Policy
21586,2017,Washington,22.0,76533,Clark County,28.745769798648947,Policy
21587,2015,Washington,22.0,73486,Clark County,29.93767520344011,Policy
21588,2013,Washington,22.0,443817,Clark County,4.9569980419857735,Policy
21589,2011,Washington,22.0,4050,Clark County,543.2098765432098,Policy
21590,2009,Washington,22.0,102126,Clark County,21.542016724438437,Policy
21591,2007,Washington,22.0,36503,Clark County,60.26901898474098,Policy
21592,2005,Washington,22.0,7495,Clark County,293.5290193462308,Policy
21593,2003,Washington,22.0,55447,Clark County,39.67752989341172,Policy
21594,2001,Washington,22.0,2313,Clark County,951.1456982274102,Policy
21595,1999,Washington,22.0,73928,Clark County,29.758684125094685,Policy
21596,2019,Washington,18.0,204390,Clark County,8.806693086745927,Policy
21597,2017,Washington,18.0,76533,Clark County,23.519266198894595,Policy
21598,2015,Washington,18.0,73486,Clark County,24.494461530087364,Policy
21599,2013,Washington,18.0,443817,Clark County,4.055725670715633,Policy
21600,2011,Washington,18.0,4050,Clark County,444.44444444444446,Policy
21601,2009,Washington,18.0,102126,Clark County,17.625286410904177,Policy
21602,2007,Washington,18.0,36503,Clark County,49.31101553296989,Policy
21603,2005,Washington,18.0,7495,Clark County,240.1601067378252,Policy
21604,2003,Washington,18.0,55447,Clark County,32.46343354915505,Policy
21605,2001,Washington,18.0,2313,Clark County,778.2101167315175,Policy
21606,1999,Washington,18.0,73928,Clark County,24.348014284168382,Policy
21607,2019,Washington,12.0,204390,Cowlitz County,5.871128724497284,Policy
21608,2017,Washington,12.0,76533,Cowlitz County,15.679510799263062,Policy
21609,2015,Washington,12.0,73486,Cowlitz County,16.329641020058244,Policy
21610,2013,Washington,12.0,443817,Cowlitz County,2.703817113810422,Policy
21611,2011,Washington,12.0,4050,Cowlitz County,296.2962962962963,Policy
21612,2009,Washington,12.0,102126,Cowlitz County,11.750190940602785,Policy
21613,2007,Washington,12.0,36503,Cowlitz County,32.87401035531326,Policy
21614,2005,Washington,12.0,7495,Cowlitz County,160.1067378252168,Policy
21615,2003,Washington,12.0,55447,Cowlitz County,21.64228903277003,Policy
21616,2001,Washington,12.0,2313,Cowlitz County,518.8067444876783,Policy
21617,1999,Washington,12.0,73928,Cowlitz County,16.23200952277892,Policy
21618,2020,Washington,27.0,206426,Clark County,13.0797477061998,Policy
21619,2018,Washington,27.0,77036,Clark County,35.04854873046368,Policy
21620,2016,Washington,27.0,74570,Clark County,36.207590183719994,Policy
21621,2014,Washington,27.0,451008,Clark County,5.986590038314176,Policy
21622,2012,Washington,27.0,3995,Clark County,675.8448060075093,Policy
21623,2010,Washington,27.0,102410,Clark County,26.364612830778245,Policy
21624,2008,Washington,27.0,37216,Clark County,72.5494411006019,Policy
21625,2006,Washington,27.0,7562,Clark County,357.0483998942079,Policy
21626,2004,Washington,27.0,58165,Clark County,46.41966818533483,Policy
21627,2002,Washington,27.0,2293,Clark County,1177.4967291757523,Policy
21628,2000,Washington,27.0,74698,Clark County,36.14554606549038,Policy
21629,2020,Washington,10.0,206426,Clark County,4.844351002296222,Policy
21630,2018,Washington,10.0,77036,Clark County,12.980943974245807,Policy
21631,2016,Washington,10.0,74570,Clark County,13.410218586562962,Policy
21632,2014,Washington,10.0,451008,Clark County,2.217255569745991,Policy
21633,2012,Washington,10.0,3995,Clark County,250.31289111389236,Policy
21634,2010,Washington,10.0,102410,Clark County,9.764671418806756,Policy
21635,2008,Washington,10.0,37216,Clark County,26.870163370593293,Policy
21636,2006,Washington,10.0,7562,Clark County,132.24014810896588,Policy
21637,2004,Washington,10.0,58165,Clark County,17.192469698272156,Policy
21638,2002,Washington,10.0,2293,Clark County,436.109899694723,Policy
21639,2000,Washington,10.0,74698,Clark County,13.387239283514953,Policy
21640,2019,Washington,16.0,77200,Cowlitz County,20.72538860103627,Policy
21641,2017,Washington,16.0,75474,Cowlitz County,21.199353419720698,Policy
21642,2015,Washington,16.0,459495,Cowlitz County,3.4820835917692254,Policy
21643,2013,Washington,16.0,4032,Cowlitz County,396.8253968253968,Policy
21644,2011,Washington,16.0,102478,Cowlitz County,15.613107203497336,Policy
21645,2009,Washington,16.0,37935,Cowlitz County,42.17740872545143,Policy
21646,2007,Washington,16.0,7430,Cowlitz County,215.34320323014802,Policy
21647,2005,Washington,16.0,61360,Cowlitz County,26.07561929595828,Policy
21648,2003,Washington,16.0,2316,Cowlitz County,690.8462867012089,Policy
21649,2001,Washington,16.0,76044,Cowlitz County,21.040450265635688,Policy
21650,1999,Washington,16.0,67265,Cowlitz County,23.78651601873188,Policy
21651,2020,Washington,10.0,77574,Cowlitz County,12.890917059839637,Policy
21652,2018,Washington,10.0,76737,Cowlitz County,13.03152325475325,Policy
21653,2016,Washington,10.0,467018,Cowlitz County,2.1412450911956284,Policy
21654,2014,Washington,10.0,3985,Cowlitz County,250.9410288582183,Policy
21655,2012,Washington,10.0,101996,Cowlitz County,9.804306051217694,Policy
21656,2010,Washington,10.0,38431,Cowlitz County,26.020660404361063,Policy
21657,2008,Washington,10.0,7439,Cowlitz County,134.42667025137786,Policy
21658,2006,Washington,10.0,64585,Cowlitz County,15.4834713942866,Policy
21659,2004,Washington,10.0,2270,Cowlitz County,440.5286343612335,Policy
21660,2002,Washington,10.0,76944,Cowlitz County,12.996464961530462,Policy
21661,2000,Washington,10.0,67194,Cowlitz County,14.882281156055601,Policy
21662,2019,Washington,11.0,77331,Cowlitz County,14.224567120559671,Policy
21663,2017,Washington,11.0,474643,Cowlitz County,2.3175312814051825,Policy
21664,2015,Washington,11.0,3944,Cowlitz County,278.9046653144016,Policy
21665,2013,Washington,11.0,101860,Cowlitz County,10.799136069114471,Policy
21666,2011,Washington,11.0,38971,Cowlitz County,28.226116856123785,Policy
21667,2009,Washington,11.0,7538,Cowlitz County,145.9273016715309,Policy
21668,2007,Washington,11.0,67586,Cowlitz County,16.27556002722457,Policy
21669,2005,Washington,11.0,2274,Cowlitz County,483.7291116974494,Policy
21670,2003,Washington,11.0,77955,Cowlitz County,14.110704893849016,Policy
21671,2001,Washington,11.0,67896,Cowlitz County,16.201248969011427,Policy
21672,1999,Washington,11.0,70440,Cowlitz County,15.616127200454287,Policy
21673,2020,Washington,10.0,78067,Cowlitz County,12.809509780060715,Policy
21674,2018,Washington,10.0,481857,Cowlitz County,2.0753044990526233,Policy
21675,2016,Washington,10.0,3938,Cowlitz County,253.93600812595227,Policy
21676,2014,Washington,10.0,102133,Cowlitz County,9.791154670870336,Policy
21677,2012,Washington,10.0,39350,Cowlitz County,25.412960609911053,Policy
21678,2010,Washington,10.0,7551,Cowlitz County,132.43279035889287,Policy
21679,2008,Washington,10.0,70775,Cowlitz County,14.129282938890851,Policy
21680,2006,Washington,10.0,2245,Cowlitz County,445.43429844097994,Policy
21681,2004,Washington,10.0,78734,Cowlitz County,12.700993217669621,Policy
21682,2002,Washington,10.0,68264,Cowlitz County,14.64900972694246,Policy
21683,2000,Washington,10.0,71558,Cowlitz County,13.974677883674781,Policy
21684,2019,Washington,13.0,110593,Grant County,11.754812691580842,Policy
21685,2017,Washington,13.0,41945,Grant County,30.992966980569797,Policy
21686,2015,Washington,13.0,7582,Grant County,171.4587180163545,Policy
21687,2013,Washington,13.0,86638,Grant County,15.004963180128813,Policy
21688,2011,Washington,13.0,2262,Grant County,574.7126436781609,Policy
21689,2009,Washington,13.0,87340,Grant County,14.88435997252118,Policy
21690,2007,Washington,13.0,71827,Grant County,18.099043535160874,Policy
21691,2005,Washington,13.0,77589,Grant County,16.754952377269973,Policy
21692,2003,Washington,13.0,27588,Grant County,47.121937074090184,Policy
21693,2001,Washington,13.0,1754090,Grant County,0.7411250277921886,Policy
21694,1999,Washington,13.0,229393,Grant County,5.6671302088555455,Policy
21695,2019,Washington,12.0,2225,King County,539.3258426966291,Policy
21696,2017,Washington,12.0,95158,King County,12.610605519241682,Policy
21697,2015,Washington,12.0,71122,King County,16.87241641123703,Policy
21698,2013,Washington,12.0,78801,King County,15.228233144249439,Policy
21699,2011,Washington,12.0,29924,King County,40.10159069643096,Policy
21700,2009,Washington,12.0,1912012,King County,0.6276111237795579,Policy
21701,2007,Washington,12.0,244105,King County,4.915917330656889,Policy
21702,2005,Washington,12.0,37537,King County,31.968457788315526,Policy
21703,2003,Washington,12.0,19242,King County,62.363579669473026,Policy
21704,2001,Washington,12.0,68934,King County,17.407955435634086,Policy
21705,1999,Washington,12.0,10129,King County,118.47171487807287,Policy
21706,2019,Washington,67.0,2225,King County,3011.23595505618,Policy
21707,2017,Washington,67.0,95158,King County,70.4092141490994,Policy
21708,2015,Washington,67.0,71122,King County,94.20432496274009,Policy
21709,2013,Washington,67.0,78801,King County,85.02430172205936,Policy
21710,2011,Washington,67.0,29924,King County,223.90054805507287,Policy
21711,2009,Washington,67.0,1912012,King County,3.504162107769198,Policy
21712,2007,Washington,67.0,244105,King County,27.447205096167632,Policy
21713,2005,Washington,67.0,37537,King County,178.4905559847617,Policy
21714,2003,Washington,67.0,19242,King County,348.19665315455774,Policy
21715,2001,Washington,67.0,68934,King County,97.19441784895697,Policy
21716,1999,Washington,67.0,10129,King County,661.4670747359069,Policy
21717,2019,Washington,124.0,2225,King County,5573.033707865169,Policy
21718,2017,Washington,124.0,95158,King County,130.30959036549737,Policy
21719,2015,Washington,124.0,71122,King County,174.34830291611598,Policy
21720,2013,Washington,124.0,78801,King County,157.35840915724418,Policy
21721,2011,Washington,124.0,29924,King County,414.38310386311986,Policy
21722,2009,Washington,124.0,1912012,King County,6.485314945722099,Policy
21723,2007,Washington,124.0,244105,King County,50.797812416787856,Policy
21724,2005,Washington,124.0,37537,King County,330.34073047926046,Policy
21725,2003,Washington,124.0,19242,King County,644.4236565845547,Policy
21726,2001,Washington,124.0,68934,King County,179.88220616821886,Policy
21727,1999,Washington,124.0,10129,King County,1224.207720406753,Policy
21728,2019,Washington,21.0,2225,King County,943.820224719101,Policy
21729,2017,Washington,21.0,95158,King County,22.068559658672942,Policy
21730,2015,Washington,21.0,71122,King County,29.526728719664803,Policy
21731,2013,Washington,21.0,78801,King County,26.649408002436516,Policy
21732,2011,Washington,21.0,29924,King County,70.17778371875417,Policy
21733,2009,Washington,21.0,1912012,King County,1.0983194666142264,Policy
21734,2007,Washington,21.0,244105,King County,8.602855328649557,Policy
21735,2005,Washington,21.0,37537,King County,55.944801129552175,Policy
21736,2003,Washington,21.0,19242,King County,109.13626442157779,Policy
21737,2001,Washington,21.0,68934,King County,30.46392201235965,Policy
21738,1999,Washington,21.0,10129,King County,207.32550103662751,Policy
21739,2020,Washington,92.0,2290,King County,4017.467248908297,Policy
21740,2018,Washington,92.0,97331,King County,94.52281390307301,Policy
21741,2016,Washington,92.0,71628,King County,128.4413916345563,Policy
21742,2014,Washington,92.0,79275,King County,116.05171870072532,Policy
21743,2012,Washington,92.0,29854,King County,308.1664098613251,Policy
21744,2010,Washington,92.0,1931249,King County,4.763756511977482,Policy
21745,2008,Washington,92.0,246912,King County,37.26023846552618,Policy
21746,2006,Washington,92.0,38680,King County,237.84901758014476,Policy
21747,2004,Washington,92.0,19232,King County,478.369384359401,Policy
21748,2002,Washington,92.0,69452,King County,132.46558774405344,Policy
21749,2000,Washington,92.0,10184,King County,903.3778476040849,Policy
21750,2020,Washington,90.0,2290,King County,3930.1310043668122,Policy
21751,2018,Washington,90.0,97331,King County,92.46797012257143,Policy
21752,2016,Washington,90.0,71628,King County,125.64918746858771,Policy
21753,2014,Washington,90.0,79275,King County,113.52885525070955,Policy
21754,2012,Washington,90.0,29854,King County,301.4671400817311,Policy
21755,2010,Washington,90.0,1931249,King County,4.660196587804059,Policy
21756,2008,Washington,90.0,246912,King County,36.450233281493006,Policy
21757,2006,Washington,90.0,38680,King County,232.6783867631851,Policy
21758,2004,Washington,90.0,19232,King County,467.97004991680535,Policy
21759,2002,Washington,90.0,69452,King County,129.58590105396533,Policy
21760,2000,Washington,90.0,10184,King County,883.7391987431265,Policy
21761,2020,Washington,12.0,2290,King County,524.0174672489082,Policy
21762,2018,Washington,12.0,97331,King County,12.329062683009523,Policy
21763,2016,Washington,12.0,71628,King County,16.753224995811696,Policy
21764,2014,Washington,12.0,79275,King County,15.137180700094607,Policy
21765,2012,Washington,12.0,29854,King County,40.19561867756415,Policy
21766,2010,Washington,12.0,1931249,King County,0.6213595450405411,Policy
21767,2008,Washington,12.0,246912,King County,4.8600311041990665,Policy
21768,2006,Washington,12.0,38680,King County,31.023784901758013,Policy
21769,2004,Washington,12.0,19232,King County,62.39600665557404,Policy
21770,2002,Washington,12.0,69452,King County,17.27812014052871,Policy
21771,2000,Washington,12.0,10184,King County,117.8318931657502,Policy
21772,2020,Washington,30.0,2290,King County,1310.0436681222707,Policy
21773,2018,Washington,30.0,97331,King County,30.82265670752381,Policy
21774,2016,Washington,30.0,71628,King County,41.88306248952923,Policy
21775,2014,Washington,30.0,79275,King County,37.842951750236516,Policy
21776,2012,Washington,30.0,29854,King County,100.48904669391037,Policy
21777,2010,Washington,30.0,1931249,King County,1.5533988626013528,Policy
21778,2008,Washington,30.0,246912,King County,12.150077760497668,Policy
21779,2006,Washington,30.0,38680,King County,77.55946225439503,Policy
21780,2004,Washington,30.0,19232,King County,155.9900166389351,Policy
21781,2002,Washington,30.0,69452,King County,43.19530035132178,Policy
21782,2000,Washington,30.0,10184,King County,294.5797329143755,Policy
21783,2019,Washington,10.0,97733,King County,10.231958499176327,Policy
21784,2017,Washington,10.0,72697,King County,13.75572582087294,Policy
21785,2015,Washington,10.0,80593,King County,12.40802551090045,Policy
21786,2013,Washington,10.0,30076,King County,33.249102274238595,Policy
21787,2011,Washington,10.0,1969722,King County,0.5076858561766585,Policy
21788,2009,Washington,10.0,248800,King County,4.019292604501608,Policy
21789,2007,Washington,10.0,39158,King County,25.53756575923183,Policy
21790,2005,Washington,10.0,19279,King County,51.86991026505524,Policy
21791,2003,Washington,10.0,70366,King County,14.211408919080238,Policy
21792,2001,Washington,10.0,10123,King County,98.78494517435543,Policy
21793,1999,Washington,10.0,48753,King County,20.511558263081245,Policy
21794,2019,Washington,67.0,97733,King County,68.5541219444814,Policy
21795,2017,Washington,67.0,72697,King County,92.16336299984869,Policy
21796,2015,Washington,67.0,80593,King County,83.13377092303303,Policy
21797,2013,Washington,67.0,30076,King County,222.76898523739857,Policy
21798,2011,Washington,67.0,1969722,King County,3.401495236383611,Policy
21799,2009,Washington,67.0,248800,King County,26.929260450160772,Policy
21800,2007,Washington,67.0,39158,King County,171.10169058685327,Policy
21801,2005,Washington,67.0,19279,King County,347.52839877587013,Policy
21802,2003,Washington,67.0,70366,King County,95.21643975783759,Policy
21803,2001,Washington,67.0,10123,King County,661.8591326681814,Policy
21804,1999,Washington,67.0,48753,King County,137.42744036264435,Policy
21805,2019,Washington,101.0,97733,King County,103.34278084168092,Policy
21806,2017,Washington,101.0,72697,King County,138.9328307908167,Policy
21807,2015,Washington,101.0,80593,King County,125.32105766009454,Policy
21808,2013,Washington,101.0,30076,King County,335.8159329698098,Policy
21809,2011,Washington,101.0,1969722,King County,5.12762714738425,Policy
21810,2009,Washington,101.0,248800,King County,40.59485530546624,Policy
21811,2007,Washington,101.0,39158,King County,257.92941416824146,Policy
21812,2005,Washington,101.0,19279,King County,523.8860936770579,Policy
21813,2003,Washington,101.0,70366,King County,143.5352300827104,Policy
21814,2001,Washington,101.0,10123,King County,997.7279462609898,Policy
21815,1999,Washington,101.0,48753,King County,207.16673845712057,Policy
21816,2019,Washington,10.0,97733,King County,10.231958499176327,Policy
21817,2017,Washington,10.0,72697,King County,13.75572582087294,Policy
21818,2015,Washington,10.0,80593,King County,12.40802551090045,Policy
21819,2013,Washington,10.0,30076,King County,33.249102274238595,Policy
21820,2011,Washington,10.0,1969722,King County,0.5076858561766585,Policy
21821,2009,Washington,10.0,248800,King County,4.019292604501608,Policy
21822,2007,Washington,10.0,39158,King County,25.53756575923183,Policy
21823,2005,Washington,10.0,19279,King County,51.86991026505524,Policy
21824,2003,Washington,10.0,70366,King County,14.211408919080238,Policy
21825,2001,Washington,10.0,10123,King County,98.78494517435543,Policy
21826,1999,Washington,10.0,48753,King County,20.511558263081245,Policy
21827,2019,Washington,31.0,97733,King County,31.719071347446615,Policy
21828,2017,Washington,31.0,72697,King County,42.642750044706105,Policy
21829,2015,Washington,31.0,80593,King County,38.464879083791395,Policy
21830,2013,Washington,31.0,30076,King County,103.07221705013964,Policy
21831,2011,Washington,31.0,1969722,King County,1.573826154147641,Policy
21832,2009,Washington,31.0,248800,King County,12.459807073954984,Policy
21833,2007,Washington,31.0,39158,King County,79.16645385361868,Policy
21834,2005,Washington,31.0,19279,King County,160.79672182167127,Policy
21835,2003,Washington,31.0,70366,King County,44.05536764914874,Policy
21836,2001,Washington,31.0,10123,King County,306.2333300405018,Policy
21837,1999,Washington,31.0,48753,King County,63.58583061555187,Policy
21838,2019,Washington,11.0,97733,Kitsap County,11.25515434909396,Policy
21839,2017,Washington,11.0,72697,Kitsap County,15.131298402960232,Policy
21840,2015,Washington,11.0,80593,Kitsap County,13.648828061990496,Policy
21841,2013,Washington,11.0,30076,Kitsap County,36.57401250166245,Policy
21842,2011,Washington,11.0,1969722,Kitsap County,0.5584544417943242,Policy
21843,2009,Washington,11.0,248800,Kitsap County,4.421221864951768,Policy
21844,2007,Washington,11.0,39158,Kitsap County,28.091322335155013,Policy
21845,2005,Washington,11.0,19279,Kitsap County,57.05690129156076,Policy
21846,2003,Washington,11.0,70366,Kitsap County,15.632549810988262,Policy
21847,2001,Washington,11.0,10123,Kitsap County,108.66343969179097,Policy
21848,1999,Washington,11.0,48753,Kitsap County,22.56271408938937,Policy
21849,2020,Washington,23.0,99377,King County,23.144188293065802,Policy
21850,2018,Washington,23.0,73901,King County,31.122718231147072,Policy
21851,2016,Washington,23.0,82636,King County,27.83290575536086,Policy
21852,2014,Washington,23.0,30228,King County,76.08839486568743,Policy
21853,2012,Washington,23.0,2007440,King County,1.1457378551787352,Policy
21854,2010,Washington,23.0,251133,King County,9.158493706522043,Policy
21855,2008,Washington,23.0,40015,King County,57.47844558290641,Policy
21856,2006,Washington,23.0,19701,King County,116.74534287599614,Policy
21857,2004,Washington,23.0,71021,King County,32.384787598034386,Policy
21858,2002,Washington,23.0,10092,King County,227.90328973444312,Policy
21859,2000,Washington,23.0,49405,King County,46.55399251087946,Policy
21860,2020,Washington,80.0,99377,King County,80.50152449762017,Policy
21861,2018,Washington,80.0,73901,King County,108.25293297790287,Policy
21862,2016,Washington,80.0,82636,King County,96.81010697516821,Policy
21863,2014,Washington,80.0,30228,King County,264.65528648934765,Policy
21864,2012,Washington,80.0,2007440,King County,3.9851751484477744,Policy
21865,2010,Washington,80.0,251133,King County,31.855630283554927,Policy
21866,2008,Washington,80.0,40015,King County,199.9250281144571,Policy
21867,2006,Washington,80.0,19701,King County,406.0707578295518,Policy
21868,2004,Washington,80.0,71021,King County,112.64273947142395,Policy
21869,2002,Washington,80.0,10092,King County,792.7070947284977,Policy
21870,2000,Washington,80.0,49405,King County,161.92693047262424,Policy
21871,2020,Washington,96.0,99377,King County,96.6018293971442,Policy
21872,2018,Washington,96.0,73901,King County,129.90351957348344,Policy
21873,2016,Washington,96.0,82636,King County,116.17212837020186,Policy
21874,2014,Washington,96.0,30228,King County,317.5863437872171,Policy
21875,2012,Washington,96.0,2007440,King County,4.782210178137329,Policy
21876,2010,Washington,96.0,251133,King County,38.226756340265915,Policy
21877,2008,Washington,96.0,40015,King County,239.9100337373485,Policy
21878,2006,Washington,96.0,19701,King County,487.28490939546214,Policy
21879,2004,Washington,96.0,71021,King County,135.17128736570874,Policy
21880,2002,Washington,96.0,10092,King County,951.2485136741973,Policy
21881,2000,Washington,96.0,49405,King County,194.31231656714908,Policy
21882,2020,Washington,33.0,99377,King County,33.20687885526832,Policy
21883,2018,Washington,33.0,73901,King County,44.65433485338493,Policy
21884,2016,Washington,33.0,82636,King County,39.93416912725689,Policy
21885,2014,Washington,33.0,30228,King County,109.17030567685589,Policy
21886,2012,Washington,33.0,2007440,King County,1.6438847487347068,Policy
21887,2010,Washington,33.0,251133,King County,13.140447491966409,Policy
21888,2008,Washington,33.0,40015,King County,82.46907409721354,Policy
21889,2006,Washington,33.0,19701,King County,167.50418760469012,Policy
21890,2004,Washington,33.0,71021,King County,46.465130031962374,Policy
21891,2002,Washington,33.0,10092,King County,326.9916765755053,Policy
21892,2000,Washington,33.0,49405,King County,66.79485881995748,Policy
21893,2019,Washington,20.0,75061,King County,26.644995403738292,Policy
21894,2017,Washington,20.0,83159,King County,24.050313255330153,Policy
21895,2015,Washington,20.0,30466,King County,65.64695069914002,Policy
21896,2013,Washington,20.0,2044449,King County,0.9782586897496587,Policy
21897,2011,Washington,20.0,254633,King County,7.854441490301729,Policy
21898,2009,Washington,20.0,40466,King County,49.42420797706717,Policy
21899,2007,Washington,20.0,19898,King County,100.5126143330988,Policy
21900,2005,Washington,20.0,72060,King County,27.754648903691372,Policy
