,Year_y,State_y,Deaths,Population_y,County Name,Death Rate,Policy or Control
9593,2010,Florida,21.0,74364,Polk County,28.239470711634663,Policy
9594,2008,Florida,21.0,181720,Polk County,11.556240369799692,Policy
9595,2006,Florida,21.0,255251,Polk County,8.227195975725854,Policy
9596,2004,Florida,21.0,137241,Polk County,15.301549828404049,Policy
9597,2002,Florida,21.0,340590,Polk County,6.165771161807452,Policy
9598,2000,Florida,21.0,365196,Polk County,5.750336805441462,Policy
9599,2020,Florida,45.0,385315,Polk County,11.678756342213514,Policy
9600,2018,Florida,45.0,1485941,Polk County,3.0283840340901826,Policy
9601,2016,Florida,45.0,512368,Polk County,8.782749898510446,Policy
9602,2014,Florida,45.0,938098,Polk County,4.796940191749689,Policy
9603,2012,Florida,45.0,616158,Polk County,7.303321550641232,Policy
9604,2010,Florida,45.0,74364,Polk County,60.51315152493142,Policy
9605,2008,Florida,45.0,181720,Polk County,24.76337222099934,Policy
9606,2006,Florida,45.0,255251,Polk County,17.62970566226969,Policy
9607,2004,Florida,45.0,137241,Polk County,32.7890353465801,Policy
9608,2002,Florida,45.0,340590,Polk County,13.212366775301684,Policy
9609,2000,Florida,45.0,365196,Polk County,12.32215029737456,Policy
9610,2020,Florida,10.0,385315,Polk County,2.5952791871585585,Policy
9611,2018,Florida,10.0,1485941,Polk County,0.6729742297978184,Policy
9612,2016,Florida,10.0,512368,Polk County,1.951722199668988,Policy
9613,2014,Florida,10.0,938098,Polk County,1.0659867092777087,Policy
9614,2012,Florida,10.0,616158,Polk County,1.6229603445869405,Policy
9615,2010,Florida,10.0,74364,Polk County,13.447367005540315,Policy
9616,2008,Florida,10.0,181720,Polk County,5.50297160466652,Policy
9617,2006,Florida,10.0,255251,Polk County,3.9177123693932643,Policy
9618,2004,Florida,10.0,137241,Polk County,7.286452299240023,Policy
9619,2002,Florida,10.0,340590,Polk County,2.9360815056225964,Policy
9620,2000,Florida,10.0,365196,Polk County,2.738255621638791,Policy
9621,2020,Florida,13.0,385315,Putnam County,3.3738629433061265,Policy
9622,2018,Florida,13.0,1485941,Putnam County,0.8748664987371639,Policy
9623,2016,Florida,13.0,512368,Putnam County,2.537238859569684,Policy
9624,2014,Florida,13.0,938098,Putnam County,1.3857827220610215,Policy
9625,2012,Florida,13.0,616158,Putnam County,2.1098484479630226,Policy
9626,2010,Florida,13.0,74364,Putnam County,17.48157710720241,Policy
9627,2008,Florida,13.0,181720,Putnam County,7.153863086066477,Policy
9628,2006,Florida,13.0,255251,Putnam County,5.093026080211243,Policy
9629,2004,Florida,13.0,137241,Putnam County,9.472387989012029,Policy
9630,2002,Florida,13.0,340590,Putnam County,3.816905957309375,Policy
9631,2000,Florida,13.0,365196,Putnam County,3.559732308130429,Policy
9632,2019,Florida,13.0,1496770,Polk County,0.8685369161594634,Policy
9633,2017,Florida,13.0,525643,Polk County,2.473161442271656,Policy
9634,2015,Florida,13.0,949827,Polk County,1.368670294695771,Policy
9635,2013,Florida,13.0,623009,Polk County,2.0866472233948463,Policy
9636,2011,Florida,13.0,74041,Polk County,17.5578395753704,Policy
9637,2009,Florida,13.0,186281,Polk County,6.97870421567417,Policy
9638,2007,Florida,13.0,266860,Polk County,4.871468185565465,Policy
9639,2005,Florida,13.0,141132,Polk County,9.211234872318114,Policy
9640,2003,Florida,13.0,347862,Polk County,3.737114142964739,Policy
9641,2001,Florida,13.0,374593,Polk County,3.4704332435469967,Policy
9642,1999,Florida,13.0,51725,Polk County,25.13291445142581,Policy
9643,2019,Florida,27.0,1496770,Polk County,1.803884364331193,Policy
9644,2017,Florida,27.0,525643,Polk County,5.136566072410362,Policy
9645,2015,Florida,27.0,949827,Polk County,2.842622919752755,Policy
9646,2013,Florida,27.0,623009,Polk County,4.33380577166622,Policy
9647,2011,Florida,27.0,74041,Polk County,36.46628219500007,Policy
9648,2009,Florida,27.0,186281,Polk County,14.494231832554044,Policy
9649,2007,Florida,27.0,266860,Polk County,10.117664693097504,Policy
9650,2005,Florida,27.0,141132,Polk County,19.13102627327608,Policy
9651,2003,Florida,27.0,347862,Polk County,7.761698604619073,Policy
9652,2001,Florida,27.0,374593,Polk County,7.207822890443761,Policy
9653,1999,Florida,27.0,51725,Polk County,52.19913001449976,Policy
9654,2019,Florida,47.0,1496770,Polk County,3.1400950045765215,Policy
9655,2017,Florida,47.0,525643,Polk County,8.941429829751371,Policy
9656,2015,Florida,47.0,949827,Polk County,4.948269526977018,Policy
9657,2013,Florida,47.0,623009,Polk County,7.544032269196753,Policy
9658,2011,Florida,47.0,74041,Polk County,63.478343080185304,Policy
9659,2009,Florida,47.0,186281,Polk County,25.230699856668153,Policy
9660,2007,Florida,47.0,266860,Polk County,17.612231132428988,Policy
9661,2005,Florida,47.0,141132,Polk County,33.30215684607318,Policy
9662,2003,Florida,47.0,347862,Polk County,13.511104978410978,Policy
9663,2001,Florida,47.0,374593,Polk County,12.54695095743914,Policy
9664,1999,Florida,47.0,51725,Polk County,90.86515224746255,Policy
9665,2019,Florida,10.0,1496770,Putnam County,0.6681053201226642,Policy
9666,2017,Florida,10.0,525643,Putnam County,1.9024318786705043,Policy
9667,2015,Florida,10.0,949827,Putnam County,1.0528233036121315,Policy
9668,2013,Florida,10.0,623009,Putnam County,1.6051132487652666,Policy
9669,2011,Florida,10.0,74041,Putnam County,13.506030442592618,Policy
9670,2009,Florida,10.0,186281,Putnam County,5.368234012057053,Policy
9671,2007,Florida,10.0,266860,Putnam County,3.747283219665742,Policy
9672,2005,Florida,10.0,141132,Putnam County,7.085565286398548,Policy
9673,2003,Florida,10.0,347862,Putnam County,2.8747031868959527,Policy
9674,2001,Florida,10.0,374593,Putnam County,2.6695640334976893,Policy
9675,1999,Florida,10.0,51725,Putnam County,19.33301111648139,Policy
9676,2020,Florida,13.0,1507600,Polk County,0.8622976916954098,Policy
9677,2018,Florida,13.0,539630,Polk County,2.409058058299205,Policy
9678,2016,Florida,13.0,960730,Polk County,1.353137718193457,Policy
9679,2014,Florida,13.0,634638,Polk County,2.048411850535266,Policy
9680,2012,Florida,13.0,73263,Polk County,17.744291115569933,Policy
9681,2010,Florida,13.0,190039,Polk County,6.840701119243945,Policy
9682,2008,Florida,13.0,273151,Polk County,4.7592723438684095,Policy
9683,2006,Florida,13.0,142983,Polk County,9.091989956848018,Policy
9684,2004,Florida,13.0,357751,Polk County,3.633812344340058,Policy
9685,2002,Florida,13.0,382846,Polk County,3.3956212158413566,Policy
9686,2000,Florida,13.0,53345,Polk County,24.369669134876748,Policy
9687,2020,Florida,30.0,1507600,Polk County,1.9899177500663308,Policy
9688,2018,Florida,30.0,539630,Polk County,5.559364749921243,Policy
9689,2016,Florida,30.0,960730,Polk County,3.1226255035233623,Policy
9690,2014,Florida,30.0,634638,Polk County,4.727104270465998,Policy
9691,2012,Florida,30.0,73263,Polk County,40.94836411285369,Policy
9692,2010,Florida,30.0,190039,Polk County,15.78623335210141,Policy
9693,2008,Florida,30.0,273151,Polk County,10.98293617815787,Policy
9694,2006,Florida,30.0,142983,Polk County,20.981515285033886,Policy
9695,2004,Florida,30.0,357751,Polk County,8.385720794630902,Policy
9696,2002,Florida,30.0,382846,Polk County,7.8360489596339,Policy
9697,2000,Florida,30.0,53345,Polk County,56.23769800356172,Policy
9698,2020,Florida,28.0,1507600,Polk County,1.8572565667285752,Policy
9699,2018,Florida,28.0,539630,Polk County,5.1887404332598255,Policy
9700,2016,Florida,28.0,960730,Polk County,2.9144504699551383,Policy
9701,2014,Florida,28.0,634638,Polk County,4.411963985768264,Policy
9702,2012,Florida,28.0,73263,Polk County,38.21847317199678,Policy
9703,2010,Florida,28.0,190039,Polk County,14.73381779529465,Policy
9704,2008,Florida,28.0,273151,Polk County,10.250740432947344,Policy
9705,2006,Florida,28.0,142983,Polk County,19.582747599364957,Policy
9706,2004,Florida,28.0,357751,Polk County,7.826672741655509,Policy
9707,2002,Florida,28.0,382846,Polk County,7.313645695658306,Policy
9708,2000,Florida,28.0,53345,Polk County,52.4885181366576,Policy
9709,2020,Florida,13.0,1507600,Polk County,0.8622976916954098,Policy
9710,2018,Florida,13.0,539630,Polk County,2.409058058299205,Policy
9711,2016,Florida,13.0,960730,Polk County,1.353137718193457,Policy
9712,2014,Florida,13.0,634638,Polk County,2.048411850535266,Policy
9713,2012,Florida,13.0,73263,Polk County,17.744291115569933,Policy
9714,2010,Florida,13.0,190039,Polk County,6.840701119243945,Policy
9715,2008,Florida,13.0,273151,Polk County,4.7592723438684095,Policy
9716,2006,Florida,13.0,142983,Polk County,9.091989956848018,Policy
9717,2004,Florida,13.0,357751,Polk County,3.633812344340058,Policy
9718,2002,Florida,13.0,382846,Polk County,3.3956212158413566,Policy
9719,2000,Florida,13.0,53345,Polk County,24.369669134876748,Policy
9720,2019,Florida,14.0,553947,St. Johns County,2.5273175953656217,Policy
9721,2017,Florida,14.0,970637,St. Johns County,1.4423517751744472,Policy
9722,2015,Florida,14.0,650092,St. Johns County,2.153541344917335,Policy
9723,2013,Florida,14.0,72577,St. Johns County,19.289857668407347,Policy
9724,2011,Florida,14.0,195823,St. Johns County,7.149313410579963,Policy
9725,2009,Florida,14.0,274344,St. Johns County,5.103082261686058,Policy
9726,2007,Florida,14.0,146158,St. Johns County,9.578675132390973,Policy
9727,2005,Florida,14.0,367912,St. Johns County,3.805257779034117,Policy
9728,2003,Florida,14.0,388141,St. Johns County,3.6069366544631976,Policy
9729,2001,Florida,14.0,55793,St. Johns County,25.092753571236532,Policy
9730,1999,Florida,14.0,34220,St. Johns County,40.91174751607247,Policy
9731,2019,Florida,16.0,553947,St. Lucie County,2.888362966132139,Policy
9732,2017,Florida,16.0,970637,St. Lucie County,1.648402028770797,Policy
9733,2015,Florida,16.0,650092,St. Lucie County,2.461190108476954,Policy
9734,2013,Florida,16.0,72577,St. Lucie County,22.045551621036967,Policy
9735,2011,Florida,16.0,195823,St. Lucie County,8.170643897805672,Policy
9736,2009,Florida,16.0,274344,St. Lucie County,5.832094013355495,Policy
9737,2007,Florida,16.0,146158,St. Lucie County,10.947057294161112,Policy
9738,2005,Florida,16.0,367912,St. Lucie County,4.348866033181848,Policy
9739,2003,Florida,16.0,388141,St. Lucie County,4.122213319386511,Policy
9740,2001,Florida,16.0,55793,St. Lucie County,28.677432652841752,Policy
9741,1999,Florida,16.0,34220,St. Lucie County,46.7562828755114,Policy
9742,2019,Florida,30.0,553947,St. Lucie County,5.415680561497761,Policy
9743,2017,Florida,30.0,970637,St. Lucie County,3.090753803945244,Policy
9744,2015,Florida,30.0,650092,St. Lucie County,4.614731453394289,Policy
9745,2013,Florida,30.0,72577,St. Lucie County,41.335409289444314,Policy
9746,2011,Florida,30.0,195823,St. Lucie County,15.319957308385636,Policy
9747,2009,Florida,30.0,274344,St. Lucie County,10.935176275041554,Policy
9748,2007,Florida,30.0,146158,St. Lucie County,20.52573242655209,Policy
9749,2005,Florida,30.0,367912,St. Lucie County,8.154123812215964,Policy
9750,2003,Florida,30.0,388141,St. Lucie County,7.729149973849709,Policy
9751,2001,Florida,30.0,55793,St. Lucie County,53.770186224078294,Policy
9752,1999,Florida,30.0,34220,St. Lucie County,87.66803039158387,Policy
9753,2020,Florida,18.0,570412,St. Lucie County,3.155613837016052,Policy
9754,2018,Florida,18.0,975280,St. Lucie County,1.845623820851448,Policy
9755,2016,Florida,18.0,666149,St. Lucie County,2.702098179236177,Policy
9756,2014,Florida,18.0,72143,St. Lucie County,24.9504456426819,Policy
9757,2012,Florida,18.0,202188,St. Lucie County,8.902605495875127,Policy
9758,2010,Florida,18.0,277789,St. Lucie County,6.479738218575969,Policy
9759,2008,Florida,18.0,148538,St. Lucie County,12.118111190402455,Policy
9760,2006,Florida,18.0,371361,St. Lucie County,4.847035633790301,Policy
9761,2004,Florida,18.0,395230,St. Lucie County,4.554310148521115,Policy
9762,2002,Florida,18.0,59539,St. Lucie County,30.232284720939216,Policy
9763,2000,Florida,18.0,34844,St. Lucie County,51.65882217885433,Policy
9764,2020,Florida,22.0,570412,St. Lucie County,3.856861356352952,Policy
9765,2018,Florida,22.0,975280,St. Lucie County,2.255762447707325,Policy
9766,2016,Florida,22.0,666149,St. Lucie County,3.302564441288661,Policy
9767,2014,Florida,22.0,72143,St. Lucie County,30.494989118833427,Policy
9768,2012,Florida,22.0,202188,St. Lucie County,10.880962272736266,Policy
9769,2010,Florida,22.0,277789,St. Lucie County,7.919680044926185,Policy
9770,2008,Florida,22.0,148538,St. Lucie County,14.811024788269668,Policy
9771,2006,Florida,22.0,371361,St. Lucie County,5.924154663521479,Policy
9772,2004,Florida,22.0,395230,St. Lucie County,5.566379070414695,Policy
9773,2002,Florida,22.0,59539,St. Lucie County,36.95057021448126,Policy
9774,2000,Florida,22.0,34844,St. Lucie County,63.13856044082195,Policy
9775,2019,Florida,19.0,974996,St. Lucie County,1.9487259434910504,Policy
9776,2017,Florida,19.0,686483,St. Lucie County,2.767730592017574,Policy
9777,2015,Florida,19.0,72023,St. Lucie County,26.38046179692598,Policy
9778,2013,Florida,19.0,209647,St. Lucie County,9.06285327240552,Policy
9779,2011,Florida,19.0,280379,St. Lucie County,6.776541752413697,Policy
9780,2009,Florida,19.0,149544,St. Lucie County,12.705290750548333,Policy
9781,2007,Florida,19.0,375325,St. Lucie County,5.062279357889829,Policy
9782,2005,Florida,19.0,406840,St. Lucie County,4.670140595811621,Policy
9783,2003,Florida,19.0,61934,St. Lucie County,30.677818322730648,Policy
9784,2001,Florida,19.0,35679,St. Lucie County,53.25261358221923,Policy
9785,1999,Florida,19.0,19467,St. Lucie County,97.60106847485488,Policy
9786,2019,Florida,20.0,974996,St. Lucie County,2.0512904668326843,Policy
9787,2017,Florida,20.0,686483,St. Lucie County,2.9134006231763934,Policy
9788,2015,Florida,20.0,72023,St. Lucie County,27.76890715465893,Policy
9789,2013,Florida,20.0,209647,St. Lucie County,9.539845549900546,Policy
9790,2011,Florida,20.0,280379,St. Lucie County,7.133201844645996,Policy
9791,2009,Florida,20.0,149544,St. Lucie County,13.37399026373509,Policy
9792,2007,Florida,20.0,375325,St. Lucie County,5.328715113568241,Policy
9793,2005,Florida,20.0,406840,St. Lucie County,4.915937469275391,Policy
9794,2003,Florida,20.0,61934,St. Lucie County,32.29244033971647,Policy
9795,2001,Florida,20.0,35679,St. Lucie County,56.055382718125514,Policy
9796,1999,Florida,20.0,19467,St. Lucie County,102.73796681563672,Policy
9797,2020,Florida,11.0,976802,St. Lucie County,1.1261238203852981,Policy
9798,2018,Florida,11.0,708009,St. Lucie County,1.5536525665634195,Policy
9799,2016,Florida,11.0,72277,St. Lucie County,15.219226033177913,Policy
9800,2014,Florida,11.0,217919,St. Lucie County,5.047747098692634,Policy
9801,2012,Florida,11.0,283866,St. Lucie County,3.8750678136867394,Policy
9802,2010,Florida,11.0,151372,St. Lucie County,7.266865734746188,Policy
9803,2008,Florida,11.0,377178,St. Lucie County,2.9163949116862597,Policy
9804,2006,Florida,11.0,413218,St. Lucie County,2.662033115691959,Policy
9805,2004,Florida,11.0,64456,St. Lucie County,17.065905423855032,Policy
9806,2002,Florida,11.0,36186,St. Lucie County,30.398496656165367,Policy
9807,2000,Florida,11.0,19256,St. Lucie County,57.1250519318654,Policy
9808,2020,Florida,16.0,976802,St. Lucie County,1.6379982841967975,Policy
9809,2018,Florida,16.0,708009,St. Lucie County,2.2598582786377013,Policy
9810,2016,Florida,16.0,72277,St. Lucie County,22.137056048258785,Policy
9811,2014,Florida,16.0,217919,St. Lucie County,7.342177598098377,Policy
9812,2012,Florida,16.0,283866,St. Lucie County,5.636462274453439,Policy
9813,2010,Florida,16.0,151372,St. Lucie County,10.569986523267183,Policy
9814,2008,Florida,16.0,377178,St. Lucie County,4.242028962452741,Policy
9815,2006,Florida,16.0,413218,St. Lucie County,3.872048168279213,Policy
9816,2004,Florida,16.0,64456,St. Lucie County,24.823135161970956,Policy
9817,2002,Florida,16.0,36186,St. Lucie County,44.21599513624053,Policy
9818,2000,Florida,16.0,19256,St. Lucie County,83.09098462816785,Policy
9819,2020,Florida,14.0,976802,Santa Rosa County,1.4332484986721976,Policy
9820,2018,Florida,14.0,708009,Santa Rosa County,1.9773759938079882,Policy
9821,2016,Florida,14.0,72277,Santa Rosa County,19.369924042226433,Policy
9822,2014,Florida,14.0,217919,Santa Rosa County,6.42440539833608,Policy
9823,2012,Florida,14.0,283866,Santa Rosa County,4.931904490146759,Policy
9824,2010,Florida,14.0,151372,Santa Rosa County,9.248738207858786,Policy
9825,2008,Florida,14.0,377178,Santa Rosa County,3.7117753421461486,Policy
9826,2006,Florida,14.0,413218,Santa Rosa County,3.3880421472443114,Policy
9827,2004,Florida,14.0,64456,Santa Rosa County,21.720243266724587,Policy
9828,2002,Florida,14.0,36186,Santa Rosa County,38.688995744210466,Policy
9829,2000,Florida,14.0,19256,Santa Rosa County,72.70461154964686,Policy
9830,2019,Florida,11.0,724777,St. Lucie County,1.5177082054204258,Policy
9831,2017,Florida,11.0,73464,St. Lucie County,14.973320265708375,Policy
9832,2015,Florida,11.0,226640,St. Lucie County,4.853512177903283,Policy
9833,2013,Florida,11.0,286832,St. Lucie County,3.834997489819825,Policy
9834,2011,Florida,11.0,154104,St. Lucie County,7.138036650573639,Policy
9835,2009,Florida,11.0,377262,St. Lucie County,2.9157455561387047,Policy
9836,2007,Florida,11.0,413571,St. Lucie County,2.6597609600286285,Policy
9837,2005,Florida,11.0,69261,St. Lucie County,15.881953769076391,Policy
9838,2003,Florida,11.0,36812,St. Lucie County,29.88156036075193,Policy
9839,2001,Florida,11.0,19379,St. Lucie County,56.7624748439032,Policy
9840,1999,Florida,11.0,13438,St. Lucie County,81.85741925881828,Policy
9841,2019,Florida,22.0,724777,St. Lucie County,3.0354164108408517,Policy
9842,2017,Florida,22.0,73464,St. Lucie County,29.94664053141675,Policy
9843,2015,Florida,22.0,226640,St. Lucie County,9.707024355806565,Policy
9844,2013,Florida,22.0,286832,St. Lucie County,7.66999497963965,Policy
9845,2011,Florida,22.0,154104,St. Lucie County,14.276073301147278,Policy
9846,2009,Florida,22.0,377262,St. Lucie County,5.831491112277409,Policy
9847,2007,Florida,22.0,413571,St. Lucie County,5.319521920057257,Policy
9848,2005,Florida,22.0,69261,St. Lucie County,31.763907538152782,Policy
9849,2003,Florida,22.0,36812,St. Lucie County,59.76312072150386,Policy
9850,2001,Florida,22.0,19379,St. Lucie County,113.5249496878064,Policy
9851,1999,Florida,22.0,13438,St. Lucie County,163.71483851763657,Policy
9852,2019,Florida,12.0,724777,Santa Rosa County,1.6556816786404647,Policy
9853,2017,Florida,12.0,73464,Santa Rosa County,16.33453119895459,Policy
9854,2015,Florida,12.0,226640,Santa Rosa County,5.294740557712672,Policy
9855,2013,Florida,12.0,286832,Santa Rosa County,4.183633625257991,Policy
9856,2011,Florida,12.0,154104,Santa Rosa County,7.78694907335306,Policy
9857,2009,Florida,12.0,377262,Santa Rosa County,3.180813333969496,Policy
9858,2007,Florida,12.0,413571,Santa Rosa County,2.901557410940322,Policy
9859,2005,Florida,12.0,69261,Santa Rosa County,17.325767748083337,Policy
9860,2003,Florida,12.0,36812,Santa Rosa County,32.598065848093015,Policy
9861,2001,Florida,12.0,19379,Santa Rosa County,61.92269982971258,Policy
9862,1999,Florida,12.0,13438,Santa Rosa County,89.29900282780176,Policy
9863,2019,Florida,32.0,724777,Sarasota County,4.415151143041239,Policy
9864,2017,Florida,32.0,73464,Sarasota County,43.55874986387891,Policy
9865,2015,Florida,32.0,226640,Sarasota County,14.119308153900459,Policy
9866,2013,Florida,32.0,286832,Sarasota County,11.156356334021309,Policy
9867,2011,Florida,32.0,154104,Sarasota County,20.765197528941496,Policy
9868,2009,Florida,32.0,377262,Sarasota County,8.482168890585323,Policy
9869,2007,Florida,32.0,413571,Sarasota County,7.737486429174193,Policy
9870,2005,Florida,32.0,69261,Sarasota County,46.202047328222235,Policy
9871,2003,Florida,32.0,36812,Sarasota County,86.9281755949147,Policy
9872,2001,Florida,32.0,19379,Sarasota County,165.1271995459002,Policy
9873,1999,Florida,32.0,13438,Sarasota County,238.13067420747134,Policy
9874,2019,Florida,27.0,724777,Sarasota County,3.7252837769410454,Policy
9875,2017,Florida,27.0,73464,Sarasota County,36.75269519764783,Policy
9876,2015,Florida,27.0,226640,Sarasota County,11.913166254853513,Policy
9877,2013,Florida,27.0,286832,Sarasota County,9.413175656830479,Policy
9878,2011,Florida,27.0,154104,Sarasota County,17.520635415044385,Policy
9879,2009,Florida,27.0,377262,Sarasota County,7.156830001431366,Policy
9880,2007,Florida,27.0,413571,Sarasota County,6.528504174615725,Policy
9881,2005,Florida,27.0,69261,Sarasota County,38.98297743318751,Policy
9882,2003,Florida,27.0,36812,Sarasota County,73.34564815820929,Policy
9883,2001,Florida,27.0,19379,Sarasota County,139.32607461685328,Policy
9884,1999,Florida,27.0,13438,Sarasota County,200.92275636255397,Policy
9885,2020,Florida,14.0,744552,St. Lucie County,1.880325350009133,Policy
9886,2018,Florida,14.0,74163,St. Lucie County,18.87733775602389,Policy
9887,2016,Florida,14.0,235087,St. Lucie County,5.955242101860162,Policy
9888,2014,Florida,14.0,291028,St. Lucie County,4.810533694352433,Policy
9889,2012,Florida,14.0,158512,St. Lucie County,8.832138891692743,Policy
9890,2010,Florida,14.0,379448,St. Lucie County,3.689570112373764,Policy
9891,2008,Florida,14.0,416564,St. Lucie County,3.3608281080458227,Policy
9892,2006,Florida,14.0,76202,St. Lucie County,18.37222120154327,Policy
9893,2004,Florida,14.0,37597,St. Lucie County,37.237013591509964,Policy
9894,2002,Florida,14.0,19465,St. Lucie County,71.92396609298741,Policy
9895,2000,Florida,14.0,13442,St. Lucie County,104.15116798095521,Policy
9896,2020,Florida,24.0,744552,St. Lucie County,3.2234148857299423,Policy
9897,2018,Florida,24.0,74163,St. Lucie County,32.3611504388981,Policy
9898,2016,Florida,24.0,235087,St. Lucie County,10.208986460331708,Policy
9899,2014,Florida,24.0,291028,St. Lucie County,8.246629190318457,Policy
9900,2012,Florida,24.0,158512,St. Lucie County,15.14080952861613,Policy
9901,2010,Florida,24.0,379448,St. Lucie County,6.3249773354978815,Policy
9902,2008,Florida,24.0,416564,St. Lucie County,5.761419613792838,Policy
9903,2006,Florida,24.0,76202,St. Lucie County,31.495236345502743,Policy
9904,2004,Florida,24.0,37597,St. Lucie County,63.8348804425885,Policy
9905,2002,Florida,24.0,19465,St. Lucie County,123.29822758797842,Policy
9906,2000,Florida,24.0,13442,St. Lucie County,178.54485939592323,Policy
9907,2020,Florida,22.0,744552,Sarasota County,2.9547969785857804,Policy
9908,2018,Florida,22.0,74163,Sarasota County,29.66438790232326,Policy
9909,2016,Florida,22.0,235087,Sarasota County,9.3582375886374,Policy
9910,2014,Florida,22.0,291028,Sarasota County,7.559410091125252,Policy
9911,2012,Florida,22.0,158512,Sarasota County,13.879075401231452,Policy
9912,2010,Florida,22.0,379448,Sarasota County,5.797895890873058,Policy
9913,2008,Florida,22.0,416564,Sarasota County,5.281301312643435,Policy
9914,2006,Florida,22.0,76202,Sarasota County,28.87063331671085,Policy
9915,2004,Florida,22.0,37597,Sarasota County,58.51530707237279,Policy
9916,2002,Florida,22.0,19465,Sarasota County,113.02337528898022,Policy
9917,2000,Florida,22.0,13442,Sarasota County,163.66612111292963,Policy
9918,2020,Florida,42.0,744552,Sarasota County,5.640976050027399,Policy
9919,2018,Florida,42.0,74163,Sarasota County,56.63201326807168,Policy
9920,2016,Florida,42.0,235087,Sarasota County,17.865726305580488,Policy
9921,2014,Florida,42.0,291028,Sarasota County,14.4316010830573,Policy
9922,2012,Florida,42.0,158512,Sarasota County,26.496416675078226,Policy
9923,2010,Florida,42.0,379448,Sarasota County,11.068710337121292,Policy
9924,2008,Florida,42.0,416564,Sarasota County,10.082484324137468,Policy
9925,2006,Florida,42.0,76202,Sarasota County,55.11666360462979,Policy
9926,2004,Florida,42.0,37597,Sarasota County,111.71104077452988,Policy
9927,2002,Florida,42.0,19465,Sarasota County,215.77189827896225,Policy
9928,2000,Florida,42.0,13442,Sarasota County,312.45350394286567,Policy
9929,2020,Florida,13.0,744552,Sarasota County,1.7460163964370523,Policy
9930,2018,Florida,13.0,74163,Sarasota County,17.528956487736473,Policy
9931,2016,Florida,13.0,235087,Sarasota County,5.529867666013008,Policy
9932,2014,Florida,13.0,291028,Sarasota County,4.466924144755831,Policy
9933,2012,Florida,13.0,158512,Sarasota County,8.201271828000404,Policy
9934,2010,Florida,13.0,379448,Sarasota County,3.4260293900613523,Policy
9935,2008,Florida,13.0,416564,Sarasota County,3.120768957471121,Policy
9936,2006,Florida,13.0,76202,Sarasota County,17.059919687147318,Policy
9937,2004,Florida,13.0,37597,Sarasota County,34.5772269064021,Policy
9938,2002,Florida,13.0,19465,Sarasota County,66.78653994348831,Policy
9939,2000,Florida,13.0,13442,Sarasota County,96.71179883945841,Policy
9940,2020,Florida,11.0,74815,Santa Rosa County,14.702933903628951,Policy
9941,2018,Florida,11.0,254261,Santa Rosa County,4.32626317052163,Policy
9942,2016,Florida,11.0,306507,Santa Rosa County,3.5888250513038855,Policy
9943,2014,Florida,11.0,163422,Santa Rosa County,6.73103988447088,Policy
9944,2012,Florida,11.0,386147,Santa Rosa County,2.84865608175125,Policy
9945,2010,Florida,11.0,422718,Santa Rosa County,2.6022076183176495,Policy
9946,2008,Florida,11.0,86433,Santa Rosa County,12.726620619439336,Policy
9947,2006,Florida,11.0,39533,Santa Rosa County,27.82485518427643,Policy
9948,2004,Florida,11.0,20093,Santa Rosa County,54.7454337331409,Policy
9949,2002,Florida,11.0,13662,Santa Rosa County,80.51529790660226,Policy
9950,2000,Florida,11.0,443343,Santa Rosa County,2.4811489072794655,Policy
9951,2020,Florida,22.0,74815,Sarasota County,29.405867807257902,Policy
9952,2018,Florida,22.0,254261,Sarasota County,8.65252634104326,Policy
9953,2016,Florida,22.0,306507,Sarasota County,7.177650102607771,Policy
9954,2014,Florida,22.0,163422,Sarasota County,13.46207976894176,Policy
9955,2012,Florida,22.0,386147,Sarasota County,5.6973121635025,Policy
9956,2010,Florida,22.0,422718,Sarasota County,5.204415236635299,Policy
9957,2008,Florida,22.0,86433,Sarasota County,25.45324123887867,Policy
9958,2006,Florida,22.0,39533,Sarasota County,55.64971036855286,Policy
9959,2004,Florida,22.0,20093,Sarasota County,109.4908674662818,Policy
9960,2002,Florida,22.0,13662,Sarasota County,161.0305958132045,Policy
9961,2000,Florida,22.0,443343,Sarasota County,4.962297814558931,Policy
9962,2020,Florida,32.0,74815,Sarasota County,42.7721713560115,Policy
9963,2018,Florida,32.0,254261,Sarasota County,12.585492859699285,Policy
9964,2016,Florida,32.0,306507,Sarasota County,10.440218331065848,Policy
9965,2014,Florida,32.0,163422,Sarasota County,19.581206936642555,Policy
9966,2012,Florida,32.0,386147,Sarasota County,8.28699951054909,Policy
9967,2010,Florida,32.0,422718,Sarasota County,7.570058526014979,Policy
9968,2008,Florida,32.0,86433,Sarasota County,37.022896347459884,Policy
9969,2006,Florida,32.0,39533,Sarasota County,80.9450332633496,Policy
9970,2004,Florida,32.0,20093,Sarasota County,159.25944358731897,Policy
9971,2002,Florida,32.0,13662,Sarasota County,234.22632118284292,Policy
9972,2000,Florida,32.0,443343,Sarasota County,7.2178877302675355,Policy
9973,2020,Florida,12.0,74815,Sarasota County,16.039564258504313,Policy
9974,2018,Florida,12.0,254261,Sarasota County,4.719559822387232,Policy
9975,2016,Florida,12.0,306507,Sarasota County,3.9150818741496933,Policy
9976,2014,Florida,12.0,163422,Sarasota County,7.34295260124096,Policy
9977,2012,Florida,12.0,386147,Sarasota County,3.107624816455909,Policy
9978,2010,Florida,12.0,422718,Sarasota County,2.8387719472556174,Policy
